"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":22189},{""page_index"":1,""viewing_time"":1600}]","23790","instructions","0","23797","0.0-0.0","059","","",""
"","8381","audio-button-response","1","32180","0.0-1.0","059","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":1966}]","1966","instructions","2","34147","0.0-2.0","059","","",""
"","null","audio-button-response","3","62558","0.0-3.0-0.0","059","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","23058","survey-likert","4","85620","0.0-3.0-1.0","059","","","{""Q0"":4,""Q1"":8,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","120186","0.0-3.0-0.1","059","sound/theCage_Lyrics_14.mp3","null",""
"","21837","survey-likert","6","142029","0.0-3.0-1.1","059","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","7","176400","0.0-3.0-0.2","059","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","25355","survey-likert","8","201758","0.0-3.0-1.2","059","","","{""Q0"":4,""Q1"":7,""Q2"":3,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","9","240562","0.0-3.0-0.3","059","sound/thatsAll_Melody_31.mp3","null",""
"","15289","survey-likert","10","255853","0.0-3.0-1.3","059","","","{""Q0"":5,""Q1"":0,""Q2"":0,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","11","287249","0.0-3.0-0.4","059","sound/theCrucifixion_Melody_21.mp3","null",""
"","31187","survey-likert","12","318438","0.0-3.0-1.4","059","","","{""Q0"":3,""Q1"":7,""Q2"":8,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","13","355768","0.0-3.0-0.5","059","sound/silentMoon_Lyrics_10.mp3","null",""
"","19699","survey-likert","14","375469","0.0-3.0-1.5","059","","","{""Q0"":6,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","414290","0.0-3.0-0.6","059","sound/thatsAll_Lyrics_15.mp3","null",""
"","16657","survey-likert","16","430949","0.0-3.0-1.6","059","","","{""Q0"":5,""Q1"":0,""Q2"":6,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","17","462346","0.0-3.0-0.7","059","sound/onMusic_Melody_17.mp3","null",""
"","21792","survey-likert","18","484141","0.0-3.0-1.7","059","","","{""Q0"":3,""Q1"":7,""Q2"":5,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","19","521469","0.0-3.0-0.8","059","sound/takeYouAb_Lyrics_04.mp3","null",""
"","15622","survey-likert","20","537094","0.0-3.0-1.8","059","","","{""Q0"":8,""Q1"":5,""Q2"":5,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","21","571480","0.0-3.0-0.9","059","sound/willowSong_Lyrics_06.mp3","null",""
"","12859","survey-likert","22","584342","0.0-3.0-1.9","059","","","{""Q0"":4,""Q1"":5,""Q2"":6,""Q3"":5,""Q4"":0}"
