"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":70783},{""page_index"":1,""viewing_time"":1319}]","72104","instructions","0","72108","0.0-0.0"," 097","","",""
"","6933","audio-button-response","1","79044","0.0-1.0"," 097","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":1974}]","1975","instructions","2","81019","0.0-2.0"," 097","","",""
"","null","audio-button-response","3","112416","0.0-3.0-0.0"," 097","sound/onMusic_Lyrics_01.mp3","null",""
"","16266","survey-likert","4","128684","0.0-3.0-1.0"," 097","","","{""Q0"":4,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","166044","0.0-3.0-0.1"," 097","sound/bambi_Melody_24.mp3","null",""
"","18232","survey-likert","6","184277","0.0-3.0-1.1"," 097","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","7","218653","0.0-3.0-0.2"," 097","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","11847","survey-likert","8","230501","0.0-3.0-1.2"," 097","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","267850","0.0-3.0-0.3"," 097","sound/takeYouAb_Melody_20.mp3","null",""
"","13698","survey-likert","10","281550","0.0-3.0-1.3"," 097","","","{""Q0"":6,""Q1"":4,""Q2"":4,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","11","316127","0.0-3.0-0.4"," 097","sound/theCage_Melody_30.mp3","null",""
"","12771","survey-likert","12","328900","0.0-3.0-1.4"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","13","366252","0.0-3.0-0.5"," 097","sound/dream_Lyrics_11.mp3","null",""
"","17830","survey-likert","14","384085","0.0-3.0-1.5"," 097","","","{""Q0"":6,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","15","415473","0.0-3.0-0.6"," 097","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","11898","survey-likert","16","427372","0.0-3.0-1.6"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","455773","0.0-3.0-0.7"," 097","sound/iWishYouLove_Melody_28.mp3","null",""
"","11255","survey-likert","18","467029","0.0-3.0-1.7"," 097","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","19","501633","0.0-3.0-0.8"," 097","sound/willowSong_Melody_22.mp3","null",""
"","13698","survey-likert","20","515333","0.0-3.0-1.8"," 097","","","{""Q0"":4,""Q1"":2,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","21","552673","0.0-3.0-0.9"," 097","sound/silentMoon_Melody_26.mp3","null",""
"","12041","survey-likert","22","564717","0.0-3.0-1.9"," 097","","","{""Q0"":6,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","23","596334","0.0-3.0-0.10"," 097","sound/noMoreMissNice_Melody_32.mp3","null",""
"","11205","survey-likert","24","607542","0.0-3.0-1.10"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","25","640414","0.0-3.0-0.11"," 097","sound/owlAPussyCat_Melody_18.mp3","null",""
"","6797","survey-likert","26","647212","0.0-3.0-1.11"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","27","683087","0.0-3.0-0.12"," 097","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","9467","survey-likert","28","692556","0.0-3.0-1.12"," 097","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","29","728413","0.0-3.0-0.13"," 097","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","6725","survey-likert","30","735140","0.0-3.0-1.13"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","31","769453","0.0-3.0-0.14"," 097","sound/goognightMoon_Lyrics_09.mp3","null",""
"","9208","survey-likert","32","778661","0.0-3.0-1.14"," 097","","","{""Q0"":4,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","33","817480","0.0-4.0-0.0"," 097","sound/thatsAll_Lyrics_15.mp3","null",""
"","22018","survey-likert","34","839501","0.0-4.0-1.0"," 097","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":0}"
"","10861","audio-button-response","35","871134","0.0-4.0-0.1"," 097","sound/noMoreMissNice_Lyrics_16.mp3","0",""
"","10365","survey-likert","36","881501","0.0-4.0-1.1"," 097","","","{""Q0"":4,""Q1"":0,""Q2"":8,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","37","912882","0.0-4.0-0.2"," 097","sound/onMusic_Melody_17.mp3","null",""
"","9626","survey-likert","38","922508","0.0-4.0-1.2"," 097","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","39","959865","0.0-4.0-0.3"," 097","sound/silentMoon_Lyrics_10.mp3","null",""
"","10035","survey-likert","40","969900","0.0-4.0-1.3"," 097","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1004228","0.0-4.0-0.4"," 097","sound/goognightMoon_Melody_25.mp3","null",""
"","9020","survey-likert","42","1013252","0.0-4.0-1.4"," 097","","","{""Q0"":0,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","43","1046164","0.0-4.0-0.5"," 097","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","8240","survey-likert","44","1054404","0.0-4.0-1.5"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","45","1090285","0.0-4.0-0.6"," 097","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","8966","survey-likert","46","1099253","0.0-4.0-1.6"," 097","","","{""Q0"":4,""Q1"":8,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","47","1136618","0.0-4.0-0.7"," 097","sound/bambi_Lyrics_08.mp3","null",""
"","9177","survey-likert","48","1145797","0.0-4.0-1.7"," 097","","","{""Q0"":4,""Q1"":4,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","49","1180155","0.0-4.0-0.8"," 097","sound/willowSong_Lyrics_06.mp3","null",""
"","14808","survey-likert","50","1194965","0.0-4.0-1.8"," 097","","","{""Q0"":4,""Q1"":4,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","51","1223394","0.0-4.0-0.9"," 097","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","6775","survey-likert","52","1230173","0.0-4.0-1.9"," 097","","","{""Q0"":8,""Q1"":8,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","53","1264533","0.0-4.0-0.10"," 097","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","8102","survey-likert","54","1272635","0.0-4.0-1.10"," 097","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","55","1307207","0.0-4.0-0.11"," 097","sound/theCage_Lyrics_14.mp3","null",""
"","11908","survey-likert","56","1319116","0.0-4.0-1.11"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","57","1350528","0.0-4.0-0.12"," 097","sound/theCrucifixion_Melody_21.mp3","null",""
"","7955","survey-likert","58","1358486","0.0-4.0-1.12"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","59","1395822","0.0-4.0-0.13"," 097","sound/dream_Melody_27.mp3","null",""
"","9966","survey-likert","60","1405789","0.0-4.0-1.13"," 097","","","{""Q0"":4,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","61","1441650","0.0-4.0-0.14"," 097","sound/toThisWeveCome_Melody_29.mp3","null",""
"","7928","survey-likert","62","1449580","0.0-4.0-1.14"," 097","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","63","1486937","0.0-4.0-0.15"," 097","sound/takeYouAb_Lyrics_04.mp3","null",""
"","6424","survey-likert","64","1493364","0.0-4.0-1.15"," 097","","","{""Q0"":8,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","65","1532174","0.0-4.0-0.16"," 097","sound/thatsAll_Melody_31.mp3","null",""
"","9700","survey-likert","66","1541876","0.0-4.0-1.16"," 097","","","{""Q0"":8,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0}"
"","5457","survey-text","67","1547335","0.0-5.0"," 097","","","{""Q0"":""Yes""}"
"","4213","survey-text","68","1551550","0.0-6.0"," 097","","","{""Q0"":""no""}"
"","2960","survey-text","69","1554510","0.0-7.0"," 097","","","{""Q0"":""no""}"
