"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":12711},{""page_index"":1,""viewing_time"":4735}]","17448","instructions","0","17469","0.0-0.0","063","","",""
"","9718","audio-button-response","1","27192","0.0-1.0","063","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":2173}]","2173","instructions","2","29367","0.0-2.0","063","","",""
"","null","audio-button-response","3","66726","0.0-3.0-0.0","063","sound/bambi_Melody_24.mp3","null",""
"","18239","survey-likert","4","84972","0.0-3.0-1.0","063","","","{""Q0"":2,""Q1"":2,""Q2"":6,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","5","119556","0.0-3.0-0.1","063","sound/theCage_Melody_30.mp3","null",""
"","16651","survey-likert","6","136212","0.0-3.0-1.1","063","","","{""Q0"":2,""Q1"":2,""Q2"":8,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","7","169117","0.0-3.0-0.2","063","sound/owlAPussyCat_Melody_18.mp3","null",""
"","10922","survey-likert","8","180044","0.0-3.0-1.2","063","","","{""Q0"":2,""Q1"":2,""Q2"":7,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","9","211450","0.0-3.0-0.3","063","sound/onMusic_Lyrics_01.mp3","null",""
"","12952","survey-likert","10","224442","0.0-3.0-1.3","063","","","{""Q0"":5,""Q1"":5,""Q2"":2,""Q3"":2,""Q4"":2}"
"","null","audio-button-response","11","260319","0.0-3.0-0.4","063","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","17309","survey-likert","12","277632","0.0-3.0-1.4","063","","","{""Q0"":0,""Q1"":0,""Q2"":5,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","13","309031","0.0-3.0-0.5","063","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","12756","survey-likert","14","321793","0.0-3.0-1.5","063","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","359173","0.0-3.0-0.6","063","sound/dream_Lyrics_11.mp3","null",""
"","9265","survey-likert","16","368442","0.0-3.0-1.6","063","","","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","402839","0.0-3.0-0.7","063","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","18119","survey-likert","18","420961","0.0-3.0-1.7","063","","","{""Q0"":0,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","456869","0.0-3.0-0.8","063","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","10214","survey-likert","20","467087","0.0-3.0-1.8","063","","","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","21","501418","0.0-3.0-0.9","063","sound/goognightMoon_Lyrics_09.mp3","null",""
"","11424","survey-likert","22","512844","0.0-3.0-1.9","063","","","{""Q0"":0,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","23","541251","0.0-3.0-0.10","063","sound/iWishYouLove_Melody_28.mp3","null",""
"","11438","survey-likert","24","552694","0.0-3.0-1.10","063","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","25","590053","0.0-3.0-0.11","063","sound/silentMoon_Melody_26.mp3","null",""
"","7274","survey-likert","26","597330","0.0-3.0-1.11","063","","","{""Q0"":3,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","27","631926","0.0-3.0-0.12","063","sound/willowSong_Melody_22.mp3","null",""
"","9529","survey-likert","28","641458","0.0-3.0-1.12","063","","","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","29","678882","0.0-3.0-0.13","063","sound/takeYouAb_Melody_20.mp3","null",""
"","9221","survey-likert","30","688105","0.0-3.0-1.13","063","","","{""Q0"":8,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","31","719888","0.0-3.0-0.14","063","sound/noMoreMissNice_Melody_32.mp3","null",""
"","14061","survey-likert","32","733952","0.0-3.0-1.14","063","","","{""Q0"":1,""Q1"":0,""Q2"":5,""Q3"":5,""Q4"":2}"
"","null","audio-button-response","33","768532","0.0-4.0-0.0","063","sound/theCage_Lyrics_14.mp3","null",""
"","16007","survey-likert","34","784543","0.0-4.0-1.0","063","","","{""Q0"":0,""Q1"":5,""Q2"":5,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","35","823382","0.0-4.0-0.1","063","sound/thatsAll_Lyrics_15.mp3","null",""
"","10365","survey-likert","36","833751","0.0-4.0-1.1","063","","","{""Q0"":5,""Q1"":2,""Q2"":2,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","37","865384","0.0-4.0-0.2","063","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","11286","survey-likert","38","876672","0.0-4.0-1.2","063","","","{""Q0"":8,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":2}"
"","null","audio-button-response","39","911106","0.0-4.0-0.3","063","sound/willowSong_Lyrics_06.mp3","null",""
"","9218","survey-likert","40","920327","0.0-4.0-1.3","063","","","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","951730","0.0-4.0-0.4","063","sound/theCrucifixion_Melody_21.mp3","null",""
"","11146","survey-likert","42","962880","0.0-4.0-1.4","063","","","{""Q0"":0,""Q1"":7,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","43","995790","0.0-4.0-0.5","063","sound/owlAPussyCat_Lyrics_02.mp3","null",""
