"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":3605},{""page_index"":1,""viewing_time"":11711}]","15316","instructions","0","15353","0.0-0.0","224","","",""
"","8860","audio-button-response","1","24217","0.0-1.0","224","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":17734}]","17734","instructions","2","41952","0.0-2.0","224","","",""
"","null","audio-button-response","3","73354","0.0-3.0-0.0","224","sound/onMusic_Lyrics_01.mp3","null",""
"","21183","survey-likert","4","94549","0.0-3.0-1.0","224","","","{""Q0"":5,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","5","131918","0.0-3.0-0.1","224","sound/silentMoon_Melody_26.mp3","null",""
"","27501","survey-likert","6","159423","0.0-3.0-1.1","224","","","{""Q0"":4,""Q1"":7,""Q2"":1,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","7","193963","0.0-3.0-0.2","224","sound/willowSong_Melody_22.mp3","null",""
"","13668","survey-likert","8","207636","0.0-3.0-1.2","224","","","{""Q0"":6,""Q1"":8,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","239016","0.0-3.0-0.3","224","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","18867","survey-likert","10","257887","0.0-3.0-1.3","224","","","{""Q0"":0,""Q1"":5,""Q2"":6,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","11","295199","0.0-3.0-0.4","224","sound/bambi_Melody_24.mp3","null",""
"","18312","survey-likert","12","313515","0.0-3.0-1.4","224","","","{""Q0"":4,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","350815","0.0-3.0-0.5","224","sound/dream_Lyrics_11.mp3","null",""
"","45281","survey-likert","14","396137","0.0-3.0-1.5","224","","","{""Q0"":5,""Q1"":7,""Q2"":2,""Q3"":0,""Q4"":5}"
"","null","audio-button-response","15","427707","0.0-3.0-0.6","224","sound/noMoreMissNice_Melody_32.mp3","null",""
"","22552","survey-likert","16","450262","0.0-3.0-1.6","224","","","{""Q0"":0,""Q1"":0,""Q2"":5,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","17","484592","0.0-3.0-0.7","224","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","19174","survey-likert","18","503770","0.0-3.0-1.7","224","","","{""Q0"":0,""Q1"":7,""Q2"":8,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","19","536633","0.0-3.0-0.8","224","sound/owlAPussyCat_Melody_18.mp3","null",""
"","17867","survey-likert","20","554505","0.0-3.0-1.8","224","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","21","590330","0.0-3.0-0.9","224","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","24300","survey-likert","22","614637","0.0-3.0-1.9","224","","","{""Q0"":5,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","23","650447","0.0-3.0-0.10","224","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","19831","survey-likert","24","670282","0.0-3.0-1.10","224","","","{""Q0"":0,""Q1"":0,""Q2"":7,""Q3"":8,""Q4"":6}"
"","null","audio-button-response","25","698643","0.0-3.0-0.11","224","sound/iWishYouLove_Melody_28.mp3","null",""
"","15312","survey-likert","26","713983","0.0-3.0-1.11","224","","","{""Q0"":4,""Q1"":7,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","27","748485","0.0-3.0-0.12","224","sound/theCage_Melody_30.mp3","null",""
"","15962","survey-likert","28","764450","0.0-3.0-1.12","224","","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","29","801762","0.0-3.0-0.13","224","sound/takeYouAb_Melody_20.mp3","null",""
"","22626","survey-likert","30","824391","0.0-3.0-1.13","224","","","{""Q0"":5,""Q1"":0,""Q2"":0,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","31","858668","0.0-3.0-0.14","224","sound/goognightMoon_Lyrics_09.mp3","null",""
"","12492","survey-likert","32","871164","0.0-3.0-1.14","224","","","{""Q0"":7,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","33","902735","0.0-4.0-0.0","224","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","21734","survey-likert","34","924472","0.0-4.0-1.0","224","","","{""Q0"":3,""Q1"":0,""Q2"":5,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","35","960323","0.0-4.0-0.1","224","sound/toThisWeveCome_Melody_29.mp3","null",""
"","18743","survey-likert","36","979070","0.0-4.0-1.1","224","","","{""Q0"":0,""Q1"":0,""Q2"":5,""Q3"":6,""Q4"":6}"
"","null","audio-button-response","37","1016373","0.0-4.0-0.2","224","sound/silentMoon_Lyrics_10.mp3","null",""
"","15738","survey-likert","38","1032115","0.0-4.0-1.2","224","","","{""Q0"":6,""Q1"":8,""Q2"":1,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","39","1060471","0.0-4.0-0.3","224","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","36053","survey-likert","40","1096527","0.0-4.0-1.3","224","","","{""Q0"":5,""Q1"":8,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1135286","0.0-4.0-0.4","224","sound/thatsAll_Lyrics_15.mp3","null",""
"","20159","survey-likert","42","1155448","0.0-4.0-1.4","224","","","{""Q0"":0,""Q1"":0,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","43","1186802","0.0-4.0-0.5","224","sound/theCrucifixion_Melody_21.mp3","null",""
"","12798","survey-likert","44","1199602","0.0-4.0-1.5","224","","","{""Q0"":0,""Q1"":7,""Q2"":7,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","45","1232450","0.0-4.0-0.6","224","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","17633","survey-likert","46","1250116","0.0-4.0-1.6","224","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","47","1284426","0.0-4.0-0.7","224","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","12365","survey-likert","48","1296795","0.0-4.0-1.7","224","","","{""Q0"":1,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","49","1331064","0.0-4.0-0.8","224","sound/goognightMoon_Melody_25.mp3","null",""
"","27074","survey-likert","50","1358142","0.0-4.0-1.8","224","","","{""Q0"":4,""Q1"":7,""Q2"":1,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","51","1395440","0.0-4.0-0.9","224","sound/takeYouAb_Lyrics_04.mp3","null",""
"","14343","survey-likert","52","1409786","0.0-4.0-1.9","224","","","{""Q0"":4,""Q1"":1,""Q2"":0,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","53","1447087","0.0-4.0-0.10","224","sound/bambi_Lyrics_08.mp3","null",""
"","16451","survey-likert","54","1463542","0.0-4.0-1.10","224","","","{""Q0"":1,""Q1"":3,""Q2"":6,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","55","1497863","0.0-4.0-0.11","224","sound/willowSong_Lyrics_06.mp3","null",""
"","14048","survey-likert","56","1511915","0.0-4.0-1.11","224","","","{""Q0"":0,""Q1"":7,""Q2"":7,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","57","1546444","0.0-4.0-0.12","224","sound/theCage_Lyrics_14.mp3","null",""
"","10963","survey-likert","58","1557411","0.0-4.0-1.12","224","","","{""Q0"":0,""Q1"":1,""Q2"":4,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","59","1596174","0.0-4.0-0.13","224","sound/thatsAll_Melody_31.mp3","null",""
"","13079","survey-likert","60","1609256","0.0-4.0-1.13","224","","","{""Q0"":5,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","61","1645059","0.0-4.0-0.14","224","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","16885","survey-likert","62","1661949","0.0-4.0-1.14","224","","","{""Q0"":1,""Q1"":5,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","63","1699257","0.0-4.0-0.15","224","sound/dream_Melody_27.mp3","null",""
"","21316","survey-likert","64","1720577","0.0-4.0-1.15","224","","","{""Q0"":4,""Q1"":7,""Q2"":4,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","65","1751914","0.0-4.0-0.16","224","sound/onMusic_Melody_17.mp3","null",""
"","12417","survey-likert","66","1764335","0.0-4.0-1.16","224","","","{""Q0"":1,""Q1"":5,""Q2"":5,""Q3"":4,""Q4"":0}"
"","5542","survey-text","67","1769882","0.0-5.0","224","","","{""Q0"":""Yes""}"
"","4106","survey-text","68","1773990","0.0-6.0","224","","","{""Q0"":""Yes""}"
"","10340","survey-text","69","1784332","0.0-7.0","224","","","{""Q0"":""No""}"
