"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":14900},{""page_index"":1,""viewing_time"":5239}]","20140","instructions","0","20145","0.0-0.0","066","","",""
"","3261","audio-button-response","1","23409","0.0-1.0","066","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":3079}]","3079","instructions","2","26488","0.0-2.0","066","","",""
"","null","audio-button-response","3","62336","0.0-3.0-0.0","066","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","33000","survey-likert","4","95339","0.0-3.0-1.0","066","","","{""Q0"":2,""Q1"":3,""Q2"":6,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","5","132676","0.0-3.0-0.1","066","sound/silentMoon_Melody_26.mp3","null",""
"","22539","survey-likert","6","155219","0.0-3.0-1.1","066","","","{""Q0"":3,""Q1"":6,""Q2"":5,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","7","192556","0.0-3.0-0.2","066","sound/bambi_Melody_24.mp3","null",""
"","14220","survey-likert","8","206778","0.0-3.0-1.2","066","","","{""Q0"":5,""Q1"":6,""Q2"":4,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","9","241137","0.0-3.0-0.3","066","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","15433","survey-likert","10","256571","0.0-3.0-1.3","066","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":3,""Q4"":2}"
"","null","audio-button-response","11","287956","0.0-3.0-0.4","066","sound/onMusic_Lyrics_01.mp3","null",""
"","11572","survey-likert","12","299530","0.0-3.0-1.4","066","","","{""Q0"":6,""Q1"":6,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","335375","0.0-3.0-0.5","066","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","14145","survey-likert","14","349523","0.0-3.0-1.5","066","","","{""Q0"":5,""Q1"":6,""Q2"":4,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","15","386864","0.0-3.0-0.6","066","sound/takeYouAb_Melody_20.mp3","null",""
"","10848","survey-likert","16","397715","0.0-3.0-1.6","066","","","{""Q0"":8,""Q1"":6,""Q2"":1,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","17","432023","0.0-3.0-0.7","066","sound/goognightMoon_Lyrics_09.mp3","null",""
"","11601","survey-likert","18","443626","0.0-3.0-1.7","066","","","{""Q0"":4,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","472027","0.0-3.0-0.8","066","sound/iWishYouLove_Melody_28.mp3","null",""
"","13989","survey-likert","20","486019","0.0-3.0-1.8","066","","","{""Q0"":3,""Q1"":7,""Q2"":7,""Q3"":0,""Q4"":3}"
"","null","audio-button-response","21","520567","0.0-3.0-0.9","066","sound/theCage_Melody_30.mp3","null",""
"","11617","survey-likert","22","532186","0.0-3.0-1.9","066","","","{""Q0"":3,""Q1"":8,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","23","566751","0.0-3.0-0.10","066","sound/willowSong_Melody_22.mp3","null",""
"","16340","survey-likert","24","583092","0.0-3.0-1.10","066","","","{""Q0"":6,""Q1"":8,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","25","614483","0.0-3.0-0.11","066","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","15270","survey-likert","26","629755","0.0-3.0-1.11","066","","","{""Q0"":2,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","27","661367","0.0-3.0-0.12","066","sound/noMoreMissNice_Melody_32.mp3","null",""
"","10435","survey-likert","28","671802","0.0-3.0-1.12","066","","","{""Q0"":8,""Q1"":6,""Q2"":1,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","29","704677","0.0-3.0-0.13","066","sound/owlAPussyCat_Melody_18.mp3","null",""
"","12038","survey-likert","30","716715","0.0-3.0-1.13","066","","","{""Q0"":5,""Q1"":8,""Q2"":6,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","31","754046","0.0-3.0-0.14","066","sound/dream_Lyrics_11.mp3","null",""
"","9939","survey-likert","32","763986","0.0-3.0-1.14","066","","","{""Q0"":7,""Q1"":4,""Q2"":1,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","33","796860","0.0-4.0-0.0","066","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","11414","survey-likert","34","808275","0.0-4.0-1.0","066","","","{""Q0"":5,""Q1"":4,""Q2"":3,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","35","847078","0.0-4.0-0.1","066","sound/thatsAll_Melody_31.mp3","null",""
"","12316","survey-likert","36","859395","0.0-4.0-1.1","066","","","{""Q0"":5,""Q1"":7,""Q2"":1,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","37","896728","0.0-4.0-0.2","066","sound/dream_Melody_27.mp3","null",""
"","9579","survey-likert","38","906307","0.0-4.0-1.2","066","","","{""Q0"":2,""Q1"":6,""Q2"":7,""Q3"":1,""Q4"":5}"
"","null","audio-button-response","39","943661","0.0-4.0-0.3","066","sound/bambi_Lyrics_08.mp3","null",""
"","10365","survey-likert","40","954027","0.0-4.0-1.3","066","","","{""Q0"":5,""Q1"":6,""Q2"":1,""Q3"":1,""Q4"":3}"
"","null","audio-button-response","41","988328","0.0-4.0-0.4","066","sound/goognightMoon_Melody_25.mp3","null",""
"","13667","survey-likert","42","1001995","0.0-4.0-1.4","066","","","{""Q0"":2,""Q1"":6,""Q2"":4,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","43","1039331","0.0-4.0-0.5","066","sound/silentMoon_Lyrics_10.mp3","null",""
"","11112","survey-likert","44","1050443","0.0-4.0-1.5","066","","","{""Q0"":5,""Q1"":7,""Q2"":6,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","45","1089248","0.0-4.0-0.6","066","sound/thatsAll_Lyrics_15.mp3","null",""
"","10114","survey-likert","46","1099365","0.0-4.0-1.6","066","","","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","47","1135215","0.0-4.0-0.7","066","sound/toThisWeveCome_Melody_29.mp3","null",""
"","11954","survey-likert","48","1147171","0.0-4.0-1.7","066","","","{""Q0"":4,""Q1"":0,""Q2"":0,""Q3"":3,""Q4"":3}"
"","null","audio-button-response","49","1184511","0.0-4.0-0.8","066","sound/takeYouAb_Lyrics_04.mp3","null",""
"","11346","survey-likert","50","1195860","0.0-4.0-1.8","066","","","{""Q0"":5,""Q1"":3,""Q2"":2,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","51","1227500","0.0-4.0-0.9","066","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","23910","survey-likert","52","1251412","0.0-4.0-1.9","066","","","{""Q0"":5,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":6}"
"","null","audio-button-response","53","1282797","0.0-4.0-0.10","066","sound/onMusic_Melody_17.mp3","null",""
"","14686","survey-likert","54","1297483","0.0-4.0-1.10","066","","","{""Q0"":3,""Q1"":7,""Q2"":2,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","55","1331838","0.0-4.0-0.11","066","sound/willowSong_Lyrics_06.mp3","null",""
"","8060","survey-likert","56","1339899","0.0-4.0-1.11","066","","","{""Q0"":1,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","57","1375748","0.0-4.0-0.12","066","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","10407","survey-likert","58","1386156","0.0-4.0-1.12","066","","","{""Q0"":6,""Q1"":6,""Q2"":3,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","59","1417540","0.0-4.0-0.13","066","sound/theCrucifixion_Melody_21.mp3","null",""
"","10964","survey-likert","60","1428506","0.0-4.0-1.13","066","","","{""Q0"":0,""Q1"":7,""Q2"":8,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","61","1463059","0.0-4.0-0.14","066","sound/theCage_Lyrics_14.mp3","null",""
"","10600","survey-likert","62","1473660","0.0-4.0-1.14","066","","","{""Q0"":4,""Q1"":3,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","63","1508021","0.0-4.0-0.15","066","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","8222","survey-likert","64","1516244","0.0-4.0-1.15","066","","","{""Q0"":2,""Q1"":8,""Q2"":5,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","65","1544654","0.0-4.0-0.16","066","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","11242","survey-likert","66","1555899","0.0-4.0-1.16","066","","","{""Q0"":1,""Q1"":7,""Q2"":6,""Q3"":0,""Q4"":1}"
"","6642","survey-text","67","1562542","0.0-5.0","066","","","{""Q0"":""yes""}"
"","5293","survey-text","68","1567835","0.0-6.0","066","","","{""Q0"":""yes""}"
"","8079","survey-text","69","1575916","0.0-7.0","066","","","{""Q0"":""no""}"
