"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":27429},{""page_index"":1,""viewing_time"":2624}]","30053","instructions","0","30064","0.0-0.0","026","","",""
"","4061","audio-button-response","1","34129","0.0-1.0","026","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":32006}]","32006","instructions","2","66135","0.0-2.0","026","","",""
"","null","audio-button-response","3","103479","0.0-3.0-0.0","026","sound/bambi_Melody_24.mp3","null",""
"","26295","survey-likert","4","129779","0.0-3.0-1.0","026","","","{""Q0"":3,""Q1"":2,""Q2"":3,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","5","164108","0.0-3.0-0.1","026","sound/goognightMoon_Lyrics_09.mp3","null",""
"","17795","survey-likert","6","181905","0.0-3.0-1.1","026","","","{""Q0"":5,""Q1"":6,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","214792","0.0-3.0-0.2","026","sound/owlAPussyCat_Melody_18.mp3","null",""
"","18912","survey-likert","8","233704","0.0-3.0-1.2","026","","","{""Q0"":2,""Q1"":1,""Q2"":3,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","9","271054","0.0-3.0-0.3","026","sound/silentMoon_Melody_26.mp3","null",""
"","14474","survey-likert","10","285529","0.0-3.0-1.3","026","","","{""Q0"":2,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","321373","0.0-3.0-0.4","026","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","16755","survey-likert","12","338129","0.0-3.0-1.4","026","","","{""Q0"":5,""Q1"":4,""Q2"":4,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","13","372737","0.0-3.0-0.5","026","sound/willowSong_Melody_22.mp3","null",""
"","13821","survey-likert","14","386561","0.0-3.0-1.5","026","","","{""Q0"":3,""Q1"":2,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","15","417951","0.0-3.0-0.6","026","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","11386","survey-likert","16","429337","0.0-3.0-1.6","026","","","{""Q0"":0,""Q1"":5,""Q2"":5,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","17","466695","0.0-3.0-0.7","026","sound/takeYouAb_Melody_20.mp3","null",""
"","12888","survey-likert","18","479585","0.0-3.0-1.7","026","","","{""Q0"":3,""Q1"":1,""Q2"":2,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","19","510967","0.0-3.0-0.8","026","sound/onMusic_Lyrics_01.mp3","null",""
"","12930","survey-likert","20","523897","0.0-3.0-1.8","026","","","{""Q0"":5,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","21","552329","0.0-3.0-0.9","026","sound/iWishYouLove_Melody_28.mp3","null",""
"","12413","survey-likert","22","564745","0.0-3.0-1.9","026","","","{""Q0"":3,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","23","600607","0.0-3.0-0.10","026","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","18568","survey-likert","24","619178","0.0-3.0-1.10","026","","","{""Q0"":1,""Q1"":0,""Q2"":2,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","25","656538","0.0-3.0-0.11","026","sound/dream_Lyrics_11.mp3","null",""
"","11892","survey-likert","26","668432","0.0-3.0-1.11","026","","","{""Q0"":5,""Q1"":3,""Q2"":5,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","27","702796","0.0-3.0-0.12","026","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","11524","survey-likert","28","714320","0.0-3.0-1.12","026","","","{""Q0"":0,""Q1"":5,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","29","745948","0.0-3.0-0.13","026","sound/noMoreMissNice_Melody_32.mp3","null",""
"","11461","survey-likert","30","757410","0.0-3.0-1.13","026","","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","31","791950","0.0-3.0-0.14","026","sound/theCage_Melody_30.mp3","null",""
"","19337","survey-likert","32","811288","0.0-3.0-1.14","026","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","33","845658","0.0-4.0-0.0","026","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","10604","survey-likert","34","856265","0.0-4.0-1.0","026","","","{""Q0"":0,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","35","892111","0.0-4.0-0.1","026","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","11472","survey-likert","36","903584","0.0-4.0-1.1","026","","","{""Q0"":5,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":4}"
"","null","audio-button-response","37","940934","0.0-4.0-0.2","026","sound/takeYouAb_Lyrics_04.mp3","null",""
"","14129","survey-likert","38","955065","0.0-4.0-1.2","026","","","{""Q0"":6,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","39","986698","0.0-4.0-0.3","026","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","12995","survey-likert","40","999697","0.0-4.0-1.3","026","","","{""Q0"":1,""Q1"":1,""Q2"":2,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","41","1031095","0.0-4.0-0.4","026","sound/onMusic_Melody_17.mp3","null",""
"","13501","survey-likert","42","1044600","0.0-4.0-1.4","026","","","{""Q0"":1,""Q1"":2,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","43","1076008","0.0-4.0-0.5","026","sound/theCrucifixion_Melody_21.mp3","null",""
"","15814","survey-likert","44","1091825","0.0-4.0-1.5","026","","","{""Q0"":1,""Q1"":7,""Q2"":7,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","45","1129175","0.0-4.0-0.6","026","sound/dream_Melody_27.mp3","null",""
"","13177","survey-likert","46","1142353","0.0-4.0-1.6","026","","","{""Q0"":3,""Q1"":5,""Q2"":6,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","47","1181167","0.0-4.0-0.7","026","sound/thatsAll_Melody_31.mp3","null",""
"","16271","survey-likert","48","1197441","0.0-4.0-1.7","026","","","{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":7,""Q4"":8}"
"","null","audio-button-response","49","1225847","0.0-4.0-0.8","026","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","9912","survey-likert","50","1235761","0.0-4.0-1.8","026","","","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","51","1271628","0.0-4.0-0.9","026","sound/toThisWeveCome_Melody_29.mp3","null",""
"","16347","survey-likert","52","1287977","0.0-4.0-1.9","026","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","53","1322378","0.0-4.0-0.10","026","sound/willowSong_Lyrics_06.mp3","null",""
"","11965","survey-likert","54","1334344","0.0-4.0-1.10","026","","","{""Q0"":2,""Q1"":7,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","55","1371688","0.0-4.0-0.11","026","sound/silentMoon_Lyrics_10.mp3","null",""
"","9966","survey-likert","56","1381656","0.0-4.0-1.11","026","","","{""Q0"":6,""Q1"":6,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","57","1419041","0.0-4.0-0.12","026","sound/bambi_Lyrics_08.mp3","null",""
"","12896","survey-likert","58","1431937","0.0-4.0-1.12","026","","","{""Q0"":3,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","59","1470751","0.0-4.0-0.13","026","sound/thatsAll_Lyrics_15.mp3","null",""
"","12088","survey-likert","60","1482840","0.0-4.0-1.13","026","","","{""Q0"":1,""Q1"":0,""Q2"":3,""Q3"":7,""Q4"":8}"
"","null","audio-button-response","61","1515737","0.0-4.0-0.14","026","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","10429","survey-likert","62","1526169","0.0-4.0-1.14","026","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","63","1560717","0.0-4.0-0.15","026","sound/theCage_Lyrics_14.mp3","null",""
"","9577","survey-likert","64","1570296","0.0-4.0-1.15","026","","","{""Q0"":2,""Q1"":1,""Q2"":2,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","65","1604623","0.0-4.0-0.16","026","sound/goognightMoon_Melody_25.mp3","null",""
"","12520","survey-likert","66","1617144","0.0-4.0-1.16","026","","","{""Q0"":1,""Q1"":2,""Q2"":6,""Q3"":6,""Q4"":0}"
"","5938","survey-text","67","1623083","0.0-5.0","026","","","{""Q0"":""yes""}"
"","3484","survey-text","68","1626568","0.0-6.0","026","","","{""Q0"":""yes""}"
"","5383","survey-text","69","1631952","0.0-7.0","026","","","{""Q0"":""no""}"
