"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":14142},{""page_index"":1,""viewing_time"":6112}]","20255","instructions","0","20042","0.0-0.0","215","","",""
"","5231","audio-button-response","1","25225","0.0-1.0","215","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":17182}]","17182","instructions","2","42226","0.0-2.0","215","","",""
"","null","audio-button-response","3","74685","0.0-3.0-0.0","215","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","32622","survey-likert","4","106953","0.0-3.0-1.0","215","","","{""Q0"":5,""Q1"":1,""Q2"":1,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","5","145284","0.0-3.0-0.1","215","sound/thatsAll_Melody_31.mp3","null",""
"","22641","survey-likert","6","167677","0.0-3.0-1.1","215","","","{""Q0"":4,""Q1"":3,""Q2"":5,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","7","204643","0.0-3.0-0.2","215","sound/bambi_Lyrics_08.mp3","null",""
"","18546","survey-likert","8","223121","0.0-3.0-1.2","215","","","{""Q0"":1,""Q1"":1,""Q2"":8,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","9","257314","0.0-3.0-0.3","215","sound/willowSong_Lyrics_06.mp3","null",""
"","14952","survey-likert","10","272210","0.0-3.0-1.3","215","","","{""Q0"":0,""Q1"":3,""Q2"":8,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","11","306583","0.0-3.0-0.4","215","sound/theCage_Lyrics_14.mp3","null",""
"","15081","survey-likert","12","321608","0.0-3.0-1.4","215","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","13","358761","0.0-3.0-0.5","215","sound/silentMoon_Lyrics_10.mp3","null",""
"","23109","survey-likert","14","381784","0.0-3.0-1.5","215","","","{""Q0"":6,""Q1"":6,""Q2"":3,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","15","413010","0.0-3.0-0.6","215","sound/onMusic_Melody_17.mp3","null",""
"","14700","survey-likert","16","427657","0.0-3.0-1.6","215","","","{""Q0"":3,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","458871","0.0-3.0-0.7","215","sound/theCrucifixion_Melody_21.mp3","null",""
"","22781","survey-likert","18","481568","0.0-3.0-1.7","215","","","{""Q0"":0,""Q1"":1,""Q2"":6,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","19","517321","0.0-3.0-0.8","215","sound/toThisWeveCome_Melody_29.mp3","null",""
"","13917","survey-likert","20","531242","0.0-3.0-1.8","215","","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","21","569940","0.0-3.0-0.9","215","sound/thatsAll_Lyrics_15.mp3","null",""
"","18933","survey-likert","22","588878","0.0-3.0-1.9","215","","","{""Q0"":3,""Q1"":1,""Q2"":6,""Q3"":2,""Q4"":2}"
"","null","audio-button-response","23","623088","0.0-3.0-0.10","215","sound/goognightMoon_Melody_25.mp3","null",""
"","13430","survey-likert","24","636520","0.0-3.0-1.10","215","","","{""Q0"":0,""Q1"":3,""Q2"":7,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","25","670773","0.0-3.0-0.11","215","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","13782","survey-likert","26","684559","0.0-3.0-1.11","215","","","{""Q0"":1,""Q1"":6,""Q2"":8,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","27","720325","0.0-3.0-0.12","215","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","13049","survey-likert","28","733377","0.0-3.0-1.12","215","","","{""Q0"":0,""Q1"":3,""Q2"":7,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","29","761679","0.0-3.0-0.13","215","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","12340","survey-likert","30","774022","0.0-3.0-1.13","215","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","31","805552","0.0-3.0-0.14","215","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","14185","survey-likert","32","819741","0.0-3.0-1.14","215","","","{""Q0"":0,""Q1"":0,""Q2"":7,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","33","857053","0.0-3.0-0.15","215","sound/dream_Melody_27.mp3","null",""
"","11436","survey-likert","34","868490","0.0-3.0-1.15","215","","","{""Q0"":0,""Q1"":6,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","35","905756","0.0-3.0-0.16","215","sound/takeYouAb_Lyrics_04.mp3","null",""
"","17158","survey-likert","36","922916","0.0-3.0-1.16","215","","","{""Q0"":5,""Q1"":1,""Q2"":5,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","37","960232","0.0-4.0-0.0","215","sound/silentMoon_Melody_26.mp3","null",""
"","29183","survey-likert","38","989371","0.0-4.0-1.0","215","","","{""Q0"":2,""Q1"":6,""Q2"":7,""Q3"":1,""Q4"":6}"
"","null","audio-button-response","39","1023644","0.0-4.0-0.1","215","sound/goognightMoon_Lyrics_09.mp3","null",""
"","14678","survey-likert","40","1038326","0.0-4.0-1.1","215","","","{""Q0"":1,""Q1"":7,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1069857","0.0-4.0-0.2","215","sound/noMoreMissNice_Melody_32.mp3","null",""
"","17470","survey-likert","42","1087332","0.0-4.0-1.2","215","","","{""Q0"":1,""Q1"":1,""Q2"":5,""Q3"":5,""Q4"":2}"
"","null","audio-button-response","43","1124640","0.0-4.0-0.3","215","sound/takeYouAb_Melody_20.mp3","null",""
"","13767","survey-likert","44","1138370","0.0-4.0-1.3","215","","","{""Q0"":3,""Q1"":2,""Q2"":5,""Q3"":5,""Q4"":2}"
"","null","audio-button-response","45","1174175","0.0-4.0-0.4","215","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","18771","survey-likert","46","1192914","0.0-4.0-1.4","215","","","{""Q0"":1,""Q1"":5,""Q2"":7,""Q3"":3,""Q4"":2}"
"","null","audio-button-response","47","1227453","0.0-4.0-0.5","215","sound/willowSong_Melody_22.mp3","null",""
"","15913","survey-likert","48","1243370","0.0-4.0-1.5","215","","","{""Q0"":4,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","49","1276210","0.0-4.0-0.6","215","sound/owlAPussyCat_Melody_18.mp3","null",""
"","18321","survey-likert","50","1294535","0.0-4.0-1.6","215","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":7,""Q4"":1}"
"","null","audio-button-response","51","1331837","0.0-4.0-0.7","215","sound/bambi_Melody_24.mp3","null",""
"","16018","survey-likert","52","1347859","0.0-4.0-1.7","215","","","{""Q0"":2,""Q1"":3,""Q2"":6,""Q3"":3,""Q4"":1}"
"","null","audio-button-response","53","1382333","0.0-4.0-0.8","215","sound/theCage_Melody_30.mp3","null",""
"","16084","survey-likert","54","1398422","0.0-4.0-1.8","215","","","{""Q0"":1,""Q1"":1,""Q2"":6,""Q3"":7,""Q4"":1}"
"","null","audio-button-response","55","1435736","0.0-4.0-0.9","215","sound/dream_Lyrics_11.mp3","null",""
"","15630","survey-likert","56","1451371","0.0-4.0-1.9","215","","","{""Q0"":3,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","57","1487192","0.0-4.0-0.10","215","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","11782","survey-likert","58","1498977","0.0-4.0-1.10","215","","","{""Q0"":0,""Q1"":0,""Q2"":7,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","59","1527352","0.0-4.0-0.11","215","sound/iWishYouLove_Melody_28.mp3","null",""
"","11265","survey-likert","60","1538622","0.0-4.0-1.11","215","","","{""Q0"":2,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","61","1569970","0.0-4.0-0.12","215","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","14637","survey-likert","62","1584612","0.0-4.0-1.12","215","","","{""Q0"":0,""Q1"":3,""Q2"":7,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","63","1618935","0.0-4.0-0.13","215","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","13152","survey-likert","64","1632089","0.0-4.0-1.13","215","","","{""Q0"":0,""Q1"":5,""Q2"":7,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","65","1663435","0.0-4.0-0.14","215","sound/onMusic_Lyrics_01.mp3","null",""
"","14960","survey-likert","66","1678399","0.0-4.0-1.14","215","","","{""Q0"":6,""Q1"":6,""Q2"":2,""Q3"":0,""Q4"":0}"
"","10619","survey-text","67","1689022","0.0-5.0","215","","","{""Q0"":""yes""}"
"","4683","survey-text","68","1693708","0.0-6.0","215","","","{""Q0"":""yes""}"
"","6398","survey-text","69","1700108","0.0-7.0","215","","","{""Q0"":""no""}"
