"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":12903},{""page_index"":1,""viewing_time"":52461}]","65365","instructions","0","65407","0.0-0.0","220","","",""
"","26026","audio-button-response","1","91440","0.0-1.0","220","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":39601}]","39601","instructions","2","131088","0.0-2.0","220","","",""
"","null","audio-button-response","3","166889","0.0-3.0-0.0","220","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","28566","survey-likert","4","195490","0.0-3.0-1.0","220","","","{""Q0"":0,""Q1"":0,""Q2"":5,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","5","223837","0.0-3.0-0.1","220","sound/iWishYouLove_Melody_28.mp3","null",""
"","24130","survey-likert","6","247972","0.0-3.0-1.1","220","","","{""Q0"":4,""Q1"":5,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","283819","0.0-3.0-0.2","220","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","33307","survey-likert","8","317130","0.0-3.0-1.2","220","","","{""Q0"":6,""Q1"":5,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","348482","0.0-3.0-0.3","220","sound/onMusic_Lyrics_01.mp3","null",""
"","48731","survey-likert","10","397216","0.0-3.0-1.3","220","","","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","434568","0.0-3.0-0.4","220","sound/bambi_Melody_24.mp3","null",""
"","31814","survey-likert","12","466388","0.0-3.0-1.4","220","","","{""Q0"":5,""Q1"":6,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","499217","0.0-3.0-0.5","220","sound/owlAPussyCat_Melody_18.mp3","null",""
"","31716","survey-likert","14","530938","0.0-3.0-1.5","220","","","{""Q0"":0,""Q1"":0,""Q2"":5,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","15","568245","0.0-3.0-0.6","220","sound/takeYouAb_Melody_20.mp3","null",""
"","20141","survey-likert","16","588422","0.0-3.0-1.6","220","","","{""Q0"":6,""Q1"":2,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","625727","0.0-3.0-0.7","220","sound/silentMoon_Melody_26.mp3","null",""
"","22210","survey-likert","18","647941","0.0-3.0-1.7","220","","","{""Q0"":0,""Q1"":5,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","682443","0.0-3.0-0.8","220","sound/theCage_Melody_30.mp3","null",""
"","20405","survey-likert","20","702852","0.0-3.0-1.8","220","","","{""Q0"":0,""Q1"":4,""Q2"":5,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","21","734421","0.0-3.0-0.9","220","sound/noMoreMissNice_Melody_32.mp3","null",""
"","29655","survey-likert","22","764080","0.0-3.0-1.9","220","","","{""Q0"":6,""Q1"":3,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","23","798382","0.0-3.0-0.10","220","sound/goognightMoon_Lyrics_09.mp3","null",""
"","26362","survey-likert","24","824750","0.0-3.0-1.10","220","","","{""Q0"":0,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","25","859073","0.0-3.0-0.11","220","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
