"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":5289},{""page_index"":1,""viewing_time"":12376}]","17665","instructions","0","17680","0.0-0.0","075","","",""
"","9165","audio-button-response","1","26847","0.0-1.0","075","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":14541}]","14541","instructions","2","41391","0.0-2.0","075","","",""
"","null","audio-button-response","3","78746","0.0-3.0-0.0","075","sound/dream_Melody_27.mp3","null",""
"","26459","survey-likert","4","105208","0.0-3.0-1.0","075","","","{""Q0"":1,""Q1"":5,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","141065","0.0-3.0-0.1","075","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","21781","survey-likert","6","162849","0.0-3.0-1.1","075","","","{""Q0"":5,""Q1"":3,""Q2"":2,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","7","200230","0.0-3.0-0.2","075","sound/bambi_Lyrics_08.mp3","null",""
"","17543","survey-likert","8","217776","0.0-3.0-1.2","075","","","{""Q0"":4,""Q1"":3,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","9","252137","0.0-3.0-0.3","075","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","17757","survey-likert","10","269896","0.0-3.0-1.3","075","","","{""Q0"":2,""Q1"":8,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","304460","0.0-3.0-0.4","075","sound/theCage_Lyrics_14.mp3","null",""
"","16841","survey-likert","12","321304","0.0-3.0-1.4","075","","","{""Q0"":1,""Q1"":3,""Q2"":8,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","13","355680","0.0-3.0-0.5","075","sound/willowSong_Lyrics_06.mp3","null",""
"","14540","survey-likert","14","370225","0.0-3.0-1.5","075","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","15","398657","0.0-3.0-0.6","075","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","19966","survey-likert","16","418624","0.0-3.0-1.6","075","","","{""Q0"":7,""Q1"":6,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","455973","0.0-3.0-0.7","075","sound/takeYouAb_Lyrics_04.mp3","null",""
"","26794","survey-likert","18","482768","0.0-3.0-1.7","075","","","{""Q0"":8,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","514175","0.0-3.0-0.8","075","sound/theCrucifixion_Melody_21.mp3","null",""
"","19296","survey-likert","20","533472","0.0-3.0-1.8","075","","","{""Q0"":0,""Q1"":8,""Q2"":6,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","21","572276","0.0-3.0-0.9","075","sound/thatsAll_Lyrics_15.mp3","null",""
"","21257","survey-likert","22","593536","0.0-3.0-1.9","075","","","{""Q0"":6,""Q1"":0,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","23","624965","0.0-3.0-0.10","075","sound/onMusic_Melody_17.mp3","null",""
"","13731","survey-likert","24","638698","0.0-3.0-1.10","075","","","{""Q0"":7,""Q1"":0,""Q2"":1,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","25","674573","0.0-3.0-0.11","075","sound/toThisWeveCome_Melody_29.mp3","null",""
"","13417","survey-likert","26","687992","0.0-3.0-1.11","075","","","{""Q0"":6,""Q1"":0,""Q2"":1,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","27","722316","0.0-3.0-0.12","075","sound/goognightMoon_Melody_25.mp3","null",""
"","15777","survey-likert","28","738096","0.0-3.0-1.12","075","","","{""Q0"":1,""Q1"":7,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","29","776926","0.0-3.0-0.13","075","sound/thatsAll_Melody_31.mp3","null",""
"","23889","survey-likert","30","800816","0.0-3.0-1.13","075","","","{""Q0"":6,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","31","838184","0.0-3.0-0.14","075","sound/silentMoon_Lyrics_10.mp3","null",""
"","31079","survey-likert","32","869264","0.0-3.0-1.14","075","","","{""Q0"":8,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","33","900911","0.0-3.0-0.15","075","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","16670","survey-likert","34","917583","0.0-3.0-1.15","075","","","{""Q0"":1,""Q1"":1,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","35","950476","0.0-3.0-0.16","075","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","14530","survey-likert","36","965008","0.0-3.0-1.16","075","","","{""Q0"":8,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","37","1000852","0.0-4.0-0.0","075","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","12250","survey-likert","38","1013104","0.0-4.0-1.0","075","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","39","1050454","0.0-4.0-0.1","075","sound/dream_Lyrics_11.mp3","null",""
"","17953","survey-likert","40","1068408","0.0-4.0-1.1","075","","","{""Q0"":8,""Q1"":5,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1104273","0.0-4.0-0.2","075","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","32309","survey-likert","42","1136584","0.0-4.0-1.2","075","","","{""Q0"":5,""Q1"":6,""Q2"":3,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","43","1171183","0.0-4.0-0.3","075","sound/willowSong_Melody_22.mp3","null",""
"","16152","survey-likert","44","1187337","0.0-4.0-1.3","075","","","{""Q0"":5,""Q1"":1,""Q2"":3,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","45","1221663","0.0-4.0-0.4","075","sound/goognightMoon_Lyrics_09.mp3","null",""
"","12721","survey-likert","46","1234385","0.0-4.0-1.4","075","","","{""Q0"":1,""Q1"":7,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","47","1266023","0.0-4.0-0.5","075","sound/noMoreMissNice_Melody_32.mp3","null",""
"","11544","survey-likert","48","1277569","0.0-4.0-1.5","075","","","{""Q0"":8,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","49","1308953","0.0-4.0-0.6","075","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","11887","survey-likert","50","1320842","0.0-4.0-1.6","075","","","{""Q0"":0,""Q1"":8,""Q2"":7,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","51","1358193","0.0-4.0-0.7","075","sound/silentMoon_Melody_26.mp3","null",""
"","24662","survey-likert","52","1382857","0.0-4.0-1.7","075","","","{""Q0"":5,""Q1"":3,""Q2"":3,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","53","1420221","0.0-4.0-0.8","075","sound/bambi_Melody_24.mp3","null",""
"","15904","survey-likert","54","1436128","0.0-4.0-1.8","075","","","{""Q0"":8,""Q1"":1,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","55","1467550","0.0-4.0-0.9","075","sound/onMusic_Lyrics_01.mp3","null",""
"","32591","survey-likert","56","1500144","0.0-4.0-1.9","075","","","{""Q0"":4,""Q1"":3,""Q2"":3,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","57","1534686","0.0-4.0-0.10","075","sound/theCage_Melody_30.mp3","null",""
"","19007","survey-likert","58","1553696","0.0-4.0-1.10","075","","","{""Q0"":5,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","59","1588068","0.0-4.0-0.11","075","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","11706","survey-likert","60","1599776","0.0-4.0-1.11","075","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","61","1628210","0.0-4.0-0.12","075","sound/iWishYouLove_Melody_28.mp3","null",""
"","12196","survey-likert","62","1640409","0.0-4.0-1.12","075","","","{""Q0"":1,""Q1"":7,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","63","1673330","0.0-4.0-0.13","075","sound/owlAPussyCat_Melody_18.mp3","null",""
"","12027","survey-likert","64","1685361","0.0-4.0-1.13","075","","","{""Q0"":5,""Q1"":0,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","65","1722695","0.0-4.0-0.14","075","sound/takeYouAb_Melody_20.mp3","null",""
"","10727","survey-likert","66","1733424","0.0-4.0-1.14","075","","","{""Q0"":8,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":0}"
"","22674","survey-text","67","1756099","0.0-5.0","075","","","{""Q0"":""yes""}"
"","25531","survey-text","68","1781631","0.0-6.0","075","","","{""Q0"":""no""}"
"","8023","survey-text","69","1789656","0.0-7.0","075","","","{""Q0"":""nope""}"
