"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":1604},{""page_index"":1,""viewing_time"":9569}]","11173","instructions","0","11179","0.0-0.0","067","","",""
"","3861","audio-button-response","1","15042","0.0-1.0","067","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":31446}]","31446","instructions","2","46489","0.0-2.0","067","","",""
"","3543","audio-button-response","3","83821","0.0-3.0-0.0","067","sound/bambi_Melody_24.mp3","0",""
"","24249","survey-likert","4","108071","0.0-3.0-1.0","067","","","{""Q0"":6,""Q1"":4,""Q2"":5,""Q3"":2,""Q4"":0}"
"","31242","audio-button-response","5","143946","0.0-3.0-0.1","067","sound/toThisWeveCome_Lyrics_13.mp3","0",""
"","13341","survey-likert","6","157292","0.0-3.0-1.1","067","","","{""Q0"":1,""Q1"":0,""Q2"":8,""Q3"":8,""Q4"":0}"
"","1669","audio-button-response","7","194658","0.0-3.0-0.2","067","sound/silentMoon_Melody_26.mp3","0",""
"","19654","survey-likert","8","214315","0.0-3.0-1.2","067","","","{""Q0"":3,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":2}"
"","1766","audio-button-response","9","251670","0.0-3.0-0.3","067","sound/takeYouAb_Melody_20.mp3","0",""
"","13164","survey-likert","10","264836","0.0-3.0-1.3","067","","","{""Q0"":5,""Q1"":6,""Q2"":0,""Q3"":0,""Q4"":4}"
"","1429","audio-button-response","11","299408","0.0-3.0-0.4","067","sound/willowSong_Melody_22.mp3","0",""
"","10704","survey-likert","12","310115","0.0-3.0-1.4","067","","","{""Q0"":2,""Q1"":5,""Q2"":7,""Q3"":0,""Q4"":2}"
"","1630","audio-button-response","13","347468","0.0-3.0-0.5","067","sound/dream_Lyrics_11.mp3","0",""
"","10827","survey-likert","14","358299","0.0-3.0-1.5","067","","","{""Q0"":0,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":0}"
"","1118","audio-button-response","15","386717","0.0-3.0-0.6","067","sound/iWishYouLove_Melody_28.mp3","0",""
"","12210","survey-likert","16","398930","0.0-3.0-1.6","067","","","{""Q0"":0,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":2}"
"","1437","audio-button-response","17","430561","0.0-3.0-0.7","067","sound/noMoreMissNice_Melody_32.mp3","0",""
"","10481","survey-likert","18","441043","0.0-3.0-1.7","067","","","{""Q0"":5,""Q1"":2,""Q2"":5,""Q3"":0,""Q4"":4}"
"","1414","audio-button-response","19","476909","0.0-3.0-0.8","067","sound/dancinInTheMoonlightC_Lyrics_03.mp3","0",""
"","13697","survey-likert","20","490610","0.0-3.0-1.8","067","","","{""Q0"":8,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":8}"
"","1189","audio-button-response","21","524944","0.0-3.0-0.9","067","sound/goognightMoon_Lyrics_09.mp3","0",""
"","8221","survey-likert","22","533170","0.0-3.0-1.9","067","","","{""Q0"":0,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":6}"
"","1837","audio-button-response","23","567709","0.0-3.0-0.10","067","sound/theCage_Melody_30.mp3","0",""
"","10036","survey-likert","24","577748","0.0-3.0-1.10","067","","","{""Q0"":0,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":0}"
"","1564","audio-button-response","25","609162","0.0-3.0-0.11","067","sound/onMusic_Lyrics_01.mp3","0",""
"","11222","survey-likert","26","620387","0.0-3.0-1.11","067","","","{""Q0"":1,""Q1"":6,""Q2"":4,""Q3"":0,""Q4"":6}"
"","1382","audio-button-response","27","653275","0.0-3.0-0.12","067","sound/owlAPussyCat_Melody_18.mp3","0",""
"","12764","survey-likert","28","666042","0.0-3.0-1.12","067","","","{""Q0"":2,""Q1"":4,""Q2"":6,""Q3"":0,""Q4"":0}"
"","3422","audio-button-response","29","700423","0.0-3.0-0.13","067","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","0",""
"","16090","survey-likert","30","716514","0.0-3.0-1.13","067","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":3,""Q4"":0}"
"","2245","audio-button-response","31","747907","0.0-3.0-0.14","067","sound/theCrucifixion_Lyrics_05.mp3","0",""
"","10077","survey-likert","32","757986","0.0-3.0-1.14","067","","","{""Q0"":0,""Q1"":3,""Q2"":8,""Q3"":0,""Q4"":0}"
"","3252","audio-button-response","33","790886","0.0-4.0-0.0","067","sound/owlAPussyCat_Lyrics_02.mp3","0",""
