"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":57325},{""page_index"":1,""viewing_time"":13589}]","70916","instructions","0","70937","0.0-0.0","053","","",""
"","10054","audio-button-response","1","80997","0.0-1.0","053","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":32454}]","32455","instructions","2","113455","0.0-2.0","053","","",""
"","null","audio-button-response","3","141878","0.0-3.0-0.0","053","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","28956","survey-likert","4","170881","0.0-3.0-1.0","053","","","{""Q0"":2,""Q1"":8,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","208261","0.0-3.0-0.1","053","sound/bambi_Lyrics_08.mp3","null",""
"","15427","survey-likert","6","223693","0.0-3.0-1.1","053","","","{""Q0"":2,""Q1"":0,""Q2"":8,""Q3"":6,""Q4"":0}"
"","30122","audio-button-response","7","258083","0.0-3.0-0.2","053","sound/willowSong_Lyrics_06.mp3","0",""
"","14957","survey-likert","8","273044","0.0-3.0-1.2","053","","","{""Q0"":1,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","308943","0.0-3.0-0.3","053","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","18153","survey-likert","10","327100","0.0-3.0-1.3","053","","","{""Q0"":4,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","358496","0.0-3.0-0.4","053","sound/theCrucifixion_Melody_21.mp3","null",""
"","9889","survey-likert","12","368388","0.0-3.0-1.4","053","","","{""Q0"":0,""Q1"":8,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","407280","0.0-3.0-0.5","053","sound/thatsAll_Melody_31.mp3","null",""
"","9998","survey-likert","14","417283","0.0-3.0-1.5","053","","","{""Q0"":7,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","15","451858","0.0-3.0-0.6","053","sound/theCage_Lyrics_14.mp3","null",""
"","12541","survey-likert","16","464403","0.0-3.0-1.6","053","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","17","501753","0.0-3.0-0.7","053","sound/takeYouAb_Lyrics_04.mp3","null",""
"","9999","survey-likert","18","511755","0.0-3.0-1.7","053","","","{""Q0"":5,""Q1"":5,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","546094","0.0-3.0-0.8","053","sound/goognightMoon_Melody_25.mp3","null",""
"","13754","survey-likert","20","559852","0.0-3.0-1.8","053","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","21","594267","0.0-3.0-0.9","053","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","9285","survey-likert","22","603557","0.0-3.0-1.9","053","","","{""Q0"":1,""Q1"":7,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","23","639494","0.0-3.0-0.10","053","sound/toThisWeveCome_Melody_29.mp3","null",""
"","13251","survey-likert","24","652749","0.0-3.0-1.10","053","","","{""Q0"":0,""Q1"":1,""Q2"":8,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","25","685629","0.0-3.0-0.11","053","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","20544","survey-likert","26","706178","0.0-3.0-1.11","053","","","{""Q0"":0,""Q1"":2,""Q2"":7,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","27","745020","0.0-3.0-0.12","053","sound/thatsAll_Lyrics_15.mp3","null",""
"","9177","survey-likert","28","754200","0.0-3.0-1.12","053","","","{""Q0"":6,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","29","785624","0.0-3.0-0.13","053","sound/onMusic_Melody_17.mp3","null",""
"","9695","survey-likert","30","795323","0.0-3.0-1.13","053","","","{""Q0"":0,""Q1"":3,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","31","832695","0.0-3.0-0.14","053","sound/dream_Melody_27.mp3","null",""
"","12937","survey-likert","32","845635","0.0-3.0-1.14","053","","","{""Q0"":0,""Q1"":6,""Q2"":7,""Q3"":6,""Q4"":1}"
"","null","audio-button-response","33","877335","0.0-3.0-0.15","053","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","11625","survey-likert","34","888962","0.0-3.0-1.15","053","","","{""Q0"":3,""Q1"":3,""Q2"":6,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","35","926308","0.0-3.0-0.16","053","sound/silentMoon_Lyrics_10.mp3","null",""
"","8507","survey-likert","36","934818","0.0-3.0-1.16","053","","","{""Q0"":5,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","37","970683","0.0-4.0-0.0","053","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","10308","survey-likert","38","980995","0.0-4.0-1.0","053","","","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","39","1012395","0.0-4.0-0.1","053","sound/onMusic_Lyrics_01.mp3","null",""
"","10414","survey-likert","40","1022812","0.0-4.0-1.1","053","","","{""Q0"":0,""Q1"":5,""Q2"":5,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","41","1057177","0.0-4.0-0.2","053","sound/goognightMoon_Lyrics_09.mp3","null",""
"","8201","survey-likert","42","1065382","0.0-4.0-1.2","053","","","{""Q0"":0,""Q1"":5,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","43","1100002","0.0-4.0-0.3","053","sound/theCage_Melody_30.mp3","null",""
"","9382","survey-likert","44","1109388","0.0-4.0-1.3","053","","","{""Q0"":0,""Q1"":5,""Q2"":7,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","45","1145269","0.0-4.0-0.4","053","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","11791","survey-likert","46","1157062","0.0-4.0-1.4","053","","","{""Q0"":0,""Q1"":1,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","47","1191671","0.0-4.0-0.5","053","sound/willowSong_Melody_22.mp3","null",""
"","9379","survey-likert","48","1201053","0.0-4.0-1.5","053","","","{""Q0"":0,""Q1"":1,""Q2"":7,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","49","1232476","0.0-4.0-0.6","053","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","9183","survey-likert","50","1241662","0.0-4.0-1.6","053","","","{""Q0"":0,""Q1"":8,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","51","1274537","0.0-4.0-0.7","053","sound/owlAPussyCat_Melody_18.mp3","null",""
"","10920","survey-likert","52","1285461","0.0-4.0-1.7","053","","","{""Q0"":0,""Q1"":6,""Q2"":7,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","53","1322850","0.0-4.0-0.8","053","sound/dream_Lyrics_11.mp3","null",""
"","20077","survey-likert","54","1342970","0.0-4.0-1.8","053","","","{""Q0"":7,""Q1"":8,""Q2"":5,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","55","1380349","0.0-4.0-0.9","053","sound/takeYouAb_Melody_20.mp3","null",""
"","11308","survey-likert","56","1391660","0.0-4.0-1.9","053","","","{""Q0"":5,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","57","1420113","0.0-4.0-0.10","053","sound/iWishYouLove_Melody_28.mp3","null",""
"","13040","survey-likert","58","1433156","0.0-4.0-1.10","053","","","{""Q0"":0,""Q1"":7,""Q2"":7,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","59","1464776","0.0-4.0-0.11","053","sound/noMoreMissNice_Melody_32.mp3","null",""
