"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":58938},{""page_index"":1,""viewing_time"":11070}]","70010","instructions","0","70042","0.0-0.0","217","","",""
"","29583","audio-button-response","1","99631","0.0-1.0","217","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":33550}]","33550","instructions","2","133188","0.0-2.0","217","","",""
"","null","audio-button-response","3","164530","0.0-3.0-0.0","217","sound/theCrucifixion_Melody_21.mp3","null",""
"","32771","survey-likert","4","197307","0.0-3.0-1.0","217","","","{""Q0"":4,""Q1"":6,""Q2"":3,""Q3"":4,""Q4"":2}"
"","null","audio-button-response","5","230139","0.0-3.0-0.1","217","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","22512","survey-likert","6","252656","0.0-3.0-1.1","217","","","{""Q0"":2,""Q1"":2,""Q2"":4,""Q3"":6,""Q4"":1}"
"","null","audio-button-response","7","286928","0.0-3.0-0.2","217","sound/goognightMoon_Melody_25.mp3","null",""
"","28361","survey-likert","8","315293","0.0-3.0-1.2","217","","","{""Q0"":4,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":3}"
"","null","audio-button-response","9","346866","0.0-3.0-0.3","217","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","16654","survey-likert","10","363525","0.0-3.0-1.3","217","","","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","11","400836","0.0-3.0-0.4","217","sound/bambi_Lyrics_08.mp3","null",""
"","47995","survey-likert","12","448866","0.0-3.0-1.4","217","","","{""Q0"":6,""Q1"":6,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","13","483379","0.0-3.0-0.5","217","sound/theCage_Lyrics_14.mp3","null",""
"","31499","survey-likert","14","514882","0.0-3.0-1.5","217","","","{""Q0"":4,""Q1"":4,""Q2"":6,""Q3"":6,""Q4"":8}"
"","null","audio-button-response","15","552176","0.0-3.0-0.6","217","sound/silentMoon_Lyrics_10.mp3","null",""
"","15851","survey-likert","16","568031","0.0-3.0-1.6","217","","","{""Q0"":6,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","17","602357","0.0-3.0-0.7","217","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","22846","survey-likert","18","625207","0.0-3.0-1.7","217","","","{""Q0"":3,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","661021","0.0-3.0-0.8","217","sound/toThisWeveCome_Melody_29.mp3","null",""
"","18334","survey-likert","20","679358","0.0-3.0-1.8","217","","","{""Q0"":0,""Q1"":5,""Q2"":4,""Q3"":6,""Q4"":2}"
"","null","audio-button-response","21","713683","0.0-3.0-0.9","217","sound/willowSong_Lyrics_06.mp3","null",""
"","17699","survey-likert","22","731388","0.0-3.0-1.9","217","","","{""Q0"":6,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","23","768691","0.0-3.0-0.10","217","sound/dream_Melody_27.mp3","null",""
"","13388","survey-likert","24","782082","0.0-3.0-1.10","217","","","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","25","810439","0.0-3.0-0.11","217","sound/iWishYouLove_Lyrics_12.mp3","null",""
