"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":82220},{""page_index"":1,""viewing_time"":3616}]","85836","instructions","0","85844","0.0-0.0","092","","",""
"","7485","audio-button-response","1","93330","0.0-1.0","092","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":2175}]","2175","instructions","2","95506","0.0-2.0","092","","",""
"","null","audio-button-response","3","129826","0.0-3.0-0.0","092","sound/goognightMoon_Melody_25.mp3","null",""
"","20087","survey-likert","4","149916","0.0-3.0-1.0","092","","","{""Q0"":1,""Q1"":8,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","184297","0.0-3.0-0.1","092","sound/willowSong_Lyrics_06.mp3","null",""
"","16043","survey-likert","6","200341","0.0-3.0-1.1","092","","","{""Q0"":0,""Q1"":2,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","233210","0.0-3.0-0.2","092","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","9168","survey-likert","8","242380","0.0-3.0-1.2","092","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":8,""Q4"":4}"
"","null","audio-button-response","9","279726","0.0-3.0-0.3","092","sound/bambi_Lyrics_08.mp3","null",""
"","38229","survey-likert","10","317957","0.0-3.0-1.3","092","","","{""Q0"":4,""Q1"":4,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","346387","0.0-3.0-0.4","092","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","12480","survey-likert","12","358868","0.0-3.0-1.4","092","","","{""Q0"":0,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","394713","0.0-3.0-0.5","092","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","19359","survey-likert","14","414076","0.0-3.0-1.5","092","","","{""Q0"":6,""Q1"":3,""Q2"":4,""Q3"":4,""Q4"":4}"
"","null","audio-button-response","15","445477","0.0-3.0-0.6","092","sound/onMusic_Melody_17.mp3","null",""
"","18156","survey-likert","16","463636","0.0-3.0-1.6","092","","","{""Q0"":2,""Q1"":3,""Q2"":8,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","17","502454","0.0-3.0-0.7","092","sound/thatsAll_Lyrics_15.mp3","null",""
"","15627","survey-likert","18","518084","0.0-3.0-1.7","092","","","{""Q0"":4,""Q1"":2,""Q2"":4,""Q3"":6,""Q4"":4}"
"","null","audio-button-response","19","553927","0.0-3.0-0.8","092","sound/toThisWeveCome_Melody_29.mp3","null",""
"","18163","survey-likert","20","572092","0.0-3.0-1.8","092","","","{""Q0"":0,""Q1"":0,""Q2"":5,""Q3"":8,""Q4"":6}"
"","null","audio-button-response","21","606664","0.0-3.0-0.9","092","sound/theCage_Lyrics_14.mp3","null",""
"","19256","survey-likert","22","625923","0.0-3.0-1.9","092","","","{""Q0"":3,""Q1"":1,""Q2"":1,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","23","657315","0.0-3.0-0.10","092","sound/theCrucifixion_Melody_21.mp3","null",""
"","17439","survey-likert","24","674757","0.0-3.0-1.10","092","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","25","712108","0.0-3.0-0.11","092","sound/silentMoon_Lyrics_10.mp3","null",""
"","14262","survey-likert","26","726371","0.0-3.0-1.11","092","","","{""Q0"":0,""Q1"":7,""Q2"":6,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","27","765207","0.0-3.0-0.12","092","sound/thatsAll_Melody_31.mp3","null",""
"","20988","survey-likert","28","786195","0.0-3.0-1.12","092","","","{""Q0"":8,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","29","823528","0.0-3.0-0.13","092","sound/dream_Melody_27.mp3","null",""
"","23218","survey-likert","30","846747","0.0-3.0-1.13","092","","","{""Q0"":1,""Q1"":2,""Q2"":6,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","31","881130","0.0-3.0-0.14","092","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","20112","survey-likert","32","901243","0.0-3.0-1.14","092","","","{""Q0"":1,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","33","938597","0.0-3.0-0.15","092","sound/takeYouAb_Lyrics_04.mp3","null",""
"","19933","survey-likert","34","958530","0.0-3.0-1.15","092","","","{""Q0"":6,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","35","990166","0.0-3.0-0.16","092","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","44845","survey-likert","36","1035011","0.0-3.0-1.16","092","","","{""Q0"":3,""Q1"":0,""Q2"":5,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","37","1070879","0.0-4.0-0.0","092","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","12338","survey-likert","38","1083219","0.0-4.0-1.0","092","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","39","1119071","0.0-4.0-0.1","092","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","21713","survey-likert","40","1140787","0.0-4.0-1.1","092","","","{""Q0"":7,""Q1"":1,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1172171","0.0-4.0-0.2","092","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","39765","survey-likert","42","1211939","0.0-4.0-1.2","092","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","43","1249276","0.0-4.0-0.3","092","sound/takeYouAb_Melody_20.mp3","null",""
"","15903","survey-likert","44","1265180","0.0-4.0-1.3","092","","","{""Q0"":7,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","45","1302517","0.0-4.0-0.4","092","sound/silentMoon_Melody_26.mp3","null",""
"","15988","survey-likert","46","1318508","0.0-4.0-1.4","092","","","{""Q0"":0,""Q1"":3,""Q2"":7,""Q3"":0,""Q4"":3}"
"","null","audio-button-response","47","1355866","0.0-4.0-0.5","092","sound/bambi_Melody_24.mp3","null",""
"","15177","survey-likert","48","1371044","0.0-4.0-1.5","092","","","{""Q0"":6,""Q1"":6,""Q2"":6,""Q3"":1,""Q4"":5}"
"","null","audio-button-response","49","1402467","0.0-4.0-0.6","092","sound/onMusic_Lyrics_01.mp3","null",""
"","19871","survey-likert","50","1422339","0.0-4.0-1.6","092","","","{""Q0"":5,""Q1"":3,""Q2"":5,""Q3"":1,""Q4"":4}"
"","null","audio-button-response","51","1450782","0.0-4.0-0.7","092","sound/iWishYouLove_Melody_28.mp3","null",""
"","14739","survey-likert","52","1465524","0.0-4.0-1.7","092","","","{""Q0"":1,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","53","1497160","0.0-4.0-0.8","092","sound/noMoreMissNice_Melody_32.mp3","null",""
"","27865","survey-likert","54","1525027","0.0-4.0-1.8","092","","","{""Q0"":6,""Q1"":0,""Q2"":5,""Q3"":5,""Q4"":2}"
"","null","audio-button-response","55","1559590","0.0-4.0-0.9","092","sound/willowSong_Melody_22.mp3","null",""
"","24706","survey-likert","56","1584298","0.0-4.0-1.9","092","","","{""Q0"":5,""Q1"":2,""Q2"":5,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","57","1621627","0.0-4.0-0.10","092","sound/dream_Lyrics_11.mp3","null",""
"","20247","survey-likert","58","1641876","0.0-4.0-1.10","092","","","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","59","1676428","0.0-4.0-0.11","092","sound/theCage_Melody_30.mp3","null",""
"","24805","survey-likert","60","1701235","0.0-4.0-1.11","092","","","{""Q0"":5,""Q1"":0,""Q2"":0,""Q3"":6,""Q4"":3}"
"","11470","audio-button-response","61","1735560","0.0-4.0-0.12","092","sound/goognightMoon_Lyrics_09.mp3","0",""
"","16304","survey-likert","62","1751867","0.0-4.0-1.12","092","","","{""Q0"":0,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","63","1786226","0.0-4.0-0.13","092","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","9520","survey-likert","64","1795748","0.0-4.0-1.13","092","","","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","65","1828635","0.0-4.0-0.14","092","sound/owlAPussyCat_Melody_18.mp3","null",""
"","12781","survey-likert","66","1841418","0.0-4.0-1.14","092","","","{""Q0"":0,""Q1"":5,""Q2"":7,""Q3"":6,""Q4"":0}"
"","10682","survey-text","67","1852102","0.0-5.0","092","","","{""Q0"":""about so""}"
"","3748","survey-text","68","1855851","0.0-6.0","092","","","{""Q0"":""yes""}"
"","5015","survey-text","69","1860866","0.0-7.0","092","","","{""Q0"":""no""}"
