"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":134248},{""page_index"":1,""viewing_time"":7823}]","142072","instructions","0","142098","0.0-0.0","208","","",""
"","8265","audio-button-response","1","150369","0.0-1.0","208","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":26658}]","26658","instructions","2","177031","0.0-2.0","208","","",""
"","null","audio-button-response","3","212843","0.0-3.0-0.0","208","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","51166","survey-likert","4","264014","0.0-3.0-1.0","208","","","{""Q0"":5,""Q1"":0,""Q2"":7,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","5","295341","0.0-3.0-0.1","208","sound/onMusic_Lyrics_01.mp3","null",""
"","18501","survey-likert","6","313848","0.0-3.0-1.1","208","","","{""Q0"":6,""Q1"":6,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","348178","0.0-3.0-0.2","208","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","15022","survey-likert","8","363204","0.0-3.0-1.2","208","","","{""Q0"":5,""Q1"":5,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","9","400550","0.0-3.0-0.3","208","sound/dream_Lyrics_11.mp3","null",""
"","19202","survey-likert","10","419758","0.0-3.0-1.3","208","","","{""Q0"":5,""Q1"":2,""Q2"":5,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","11","454291","0.0-3.0-0.4","208","sound/willowSong_Melody_22.mp3","null",""
"","18714","survey-likert","12","473009","0.0-3.0-1.4","208","","","{""Q0"":6,""Q1"":4,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","504578","0.0-3.0-0.5","208","sound/noMoreMissNice_Melody_32.mp3","null",""
"","31969","survey-likert","14","536551","0.0-3.0-1.5","208","","","{""Q0"":8,""Q1"":0,""Q2"":1,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","15","571046","0.0-3.0-0.6","208","sound/theCage_Melody_30.mp3","null",""
"","16106","survey-likert","16","587157","0.0-3.0-1.6","208","","","{""Q0"":1,""Q1"":0,""Q2"":7,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","17","618495","0.0-3.0-0.7","208","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","15393","survey-likert","18","633891","0.0-3.0-1.7","208","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","19","666722","0.0-3.0-0.8","208","sound/owlAPussyCat_Melody_18.mp3","null",""
"","10621","survey-likert","20","677346","0.0-3.0-1.8","208","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","21","705720","0.0-3.0-0.9","208","sound/iWishYouLove_Melody_28.mp3","null",""
"","11026","survey-likert","22","716751","0.0-3.0-1.9","208","","","{""Q0"":0,""Q1"":4,""Q2"":4,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","23","751018","0.0-3.0-0.10","208","sound/goognightMoon_Lyrics_09.mp3","null",""
"","17691","survey-likert","24","768714","0.0-3.0-1.10","208","","","{""Q0"":0,""Q1"":0,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","25","804516","0.0-3.0-0.11","208","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","14667","survey-likert","26","819187","0.0-3.0-1.11","208","","","{""Q0"":3,""Q1"":0,""Q2"":2,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","27","856494","0.0-3.0-0.12","208","sound/silentMoon_Melody_26.mp3","null",""
