"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":3628},{""page_index"":1,""viewing_time"":8032}]","11661","instructions","0","11664","0.0-0.0"," 054","","",""
"","14749","audio-button-response","1","26416","0.0-1.0"," 054","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":29861}]","29863","instructions","2","56280","0.0-2.0"," 054","","",""
"","null","audio-button-response","3","90845","0.0-3.0-0.0"," 054","sound/willowSong_Melody_22.mp3","null",""
"","32588","survey-likert","4","123434","0.0-3.0-1.0"," 054","","","{""Q0"":1,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","154814","0.0-3.0-0.1"," 054","sound/onMusic_Lyrics_01.mp3","null",""
"","18881","survey-likert","6","173698","0.0-3.0-1.1"," 054","","","{""Q0"":4,""Q1"":5,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","205095","0.0-3.0-0.2"," 054","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","12841","survey-likert","8","217938","0.0-3.0-1.2"," 054","","","{""Q0"":0,""Q1"":2,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","9","250826","0.0-3.0-0.3"," 054","sound/owlAPussyCat_Melody_18.mp3","null",""
"","12550","survey-likert","10","263378","0.0-3.0-1.3"," 054","","","{""Q0"":0,""Q1"":2,""Q2"":4,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","11","297924","0.0-3.0-0.4"," 054","sound/theCage_Melody_30.mp3","null",""
"","12996","survey-likert","12","310921","0.0-3.0-1.4"," 054","","","{""Q0"":1,""Q1"":5,""Q2"":4,""Q3"":2,""Q4"":1}"
"","null","audio-button-response","13","348275","0.0-3.0-0.5"," 054","sound/bambi_Melody_24.mp3","null",""
"","14132","survey-likert","14","362409","0.0-3.0-1.5"," 054","","","{""Q0"":8,""Q1"":4,""Q2"":1,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","15","396795","0.0-3.0-0.6"," 054","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","8854","survey-likert","16","405649","0.0-3.0-1.6"," 054","","","{""Q0"":0,""Q1"":1,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","17","441514","0.0-3.0-0.7"," 054","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","18031","survey-likert","18","459545","0.0-3.0-1.7"," 054","","","{""Q0"":6,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","19","495427","0.0-3.0-0.8"," 054","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","11237","survey-likert","20","506665","0.0-3.0-1.8"," 054","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","21","540984","0.0-3.0-0.9"," 054","sound/goognightMoon_Lyrics_09.mp3","null",""
"","12623","survey-likert","22","553609","0.0-3.0-1.9"," 054","","","{""Q0"":2,""Q1"":8,""Q2"":1,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","23","590950","0.0-3.0-0.10"," 054","sound/silentMoon_Melody_26.mp3","null",""
