"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":256868},{""page_index"":1,""viewing_time"":6488}]","263356","instructions","0","263362","0.0-0.0","045","","",""
"","9621","audio-button-response","1","272986","0.0-1.0","045","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":41198}]","41198","instructions","2","314186","0.0-2.0","045","","",""
"","null","audio-button-response","3","348776","0.0-3.0-0.0","045","sound/willowSong_Melody_22.mp3","null",""
"","71998","survey-likert","4","420777","0.0-3.0-1.0","045","","","{""Q0"":4,""Q1"":7,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","455094","0.0-3.0-0.1","045","sound/goognightMoon_Lyrics_09.mp3","null",""
"","19107","survey-likert","6","474203","0.0-3.0-1.1","045","","","{""Q0"":1,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","7","510069","0.0-3.0-0.2","045","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","35036","survey-likert","8","545106","0.0-3.0-1.2","045","","","{""Q0"":0,""Q1"":1,""Q2"":7,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","9","579678","0.0-3.0-0.3","045","sound/theCage_Melody_30.mp3","null",""
"","29519","survey-likert","10","609198","0.0-3.0-1.3","045","","","{""Q0"":0,""Q1"":2,""Q2"":7,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","11","646552","0.0-3.0-0.4","045","sound/silentMoon_Melody_26.mp3","null",""
"","19177","survey-likert","12","665731","0.0-3.0-1.4","045","","","{""Q0"":4,""Q1"":5,""Q2"":5,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","13","703071","0.0-3.0-0.5","045","sound/bambi_Melody_24.mp3","null",""
"","18826","survey-likert","14","721899","0.0-3.0-1.5","045","","","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","754793","0.0-3.0-0.6","045","sound/owlAPussyCat_Melody_18.mp3","null",""
"","18753","survey-likert","16","773547","0.0-3.0-1.6","045","","","{""Q0"":3,""Q1"":5,""Q2"":4,""Q3"":6,""Q4"":1}"
"","null","audio-button-response","17","805189","0.0-3.0-0.7","045","sound/noMoreMissNice_Melody_32.mp3","null",""
"","13597","survey-likert","18","818788","0.0-3.0-1.7","045","","","{""Q0"":7,""Q1"":5,""Q2"":4,""Q3"":2,""Q4"":2}"
