"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":175135},{""page_index"":1,""viewing_time"":48848}]","223983","instructions","0","224012","0.0-0.0","046","","",""
"","27357","audio-button-response","1","251371","0.0-1.0","046","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":35198}]","35198","instructions","2","286571","0.0-2.0","046","","",""
"","null","audio-button-response","3","319479","0.0-3.0-0.0","046","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","59389","survey-likert","4","378869","0.0-3.0-1.0","046","","","{""Q0"":1,""Q1"":1,""Q2"":5,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","5","416218","0.0-3.0-0.1","046","sound/takeYouAb_Lyrics_04.mp3","null",""
"","40849","survey-likert","6","457068","0.0-3.0-1.1","046","","","{""Q0"":7,""Q1"":8,""Q2"":2,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","7","494398","0.0-3.0-0.2","046","sound/silentMoon_Lyrics_10.mp3","null",""
"","36652","survey-likert","8","531052","0.0-3.0-1.2","046","","","{""Q0"":4,""Q1"":8,""Q2"":4,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","9","569867","0.0-3.0-0.3","046","sound/thatsAll_Melody_31.mp3","null",""
"","50127","survey-likert","10","619996","0.0-3.0-1.3","046","","","{""Q0"":7,""Q1"":4,""Q2"":0,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","11","655845","0.0-3.0-0.4","046","sound/toThisWeveCome_Melody_29.mp3","null",""
"","24804","survey-likert","12","680652","0.0-3.0-1.4","046","","","{""Q0"":1,""Q1"":0,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","13","715016","0.0-3.0-0.5","046","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","19449","survey-likert","14","734467","0.0-3.0-1.5","046","","","{""Q0"":1,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","768853","0.0-3.0-0.6","046","sound/willowSong_Lyrics_06.mp3","null",""
"","27892","survey-likert","16","796747","0.0-3.0-1.6","046","","","{""Q0"":4,""Q1"":6,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","832596","0.0-3.0-0.7","046","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","33518","survey-likert","18","866117","0.0-3.0-1.7","046","","","{""Q0"":4,""Q1"":6,""Q2"":4,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","19","897498","0.0-3.0-0.8","046","sound/theCrucifixion_Melody_21.mp3","null",""
"","29791","survey-likert","20","927291","0.0-3.0-1.8","046","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":3,""Q4"":7}"
"","null","audio-button-response","21","958917","0.0-3.0-0.9","046","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","18365","survey-likert","22","977283","0.0-3.0-1.9","046","","","{""Q0"":5,""Q1"":3,""Q2"":0,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","23","1016097","0.0-3.0-0.10","046","sound/thatsAll_Lyrics_15.mp3","null",""
"","20962","survey-likert","24","1037060","0.0-3.0-1.10","046","","","{""Q0"":7,""Q1"":5,""Q2"":2,""Q3"":1,""Q4"":5}"
"","null","audio-button-response","25","1071620","0.0-3.0-0.11","046","sound/theCage_Lyrics_14.mp3","null",""
"","18813","survey-likert","26","1090434","0.0-3.0-1.11","046","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","27","1124767","0.0-3.0-0.12","046","sound/goognightMoon_Melody_25.mp3","null",""
"","23883","survey-likert","28","1148651","0.0-3.0-1.12","046","","","{""Q0"":1,""Q1"":8,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","29","1180052","0.0-3.0-0.13","046","sound/onMusic_Melody_17.mp3","null",""
"","21389","survey-likert","30","1201442","0.0-3.0-1.13","046","","","{""Q0"":5,""Q1"":7,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","31","1238798","0.0-3.0-0.14","046","sound/dream_Melody_27.mp3","null",""
"","17347","survey-likert","32","1256146","0.0-3.0-1.14","046","","","{""Q0"":1,""Q1"":7,""Q2"":7,""Q3"":2,""Q4"":1}"
"","null","audio-button-response","33","1293495","0.0-3.0-0.15","046","sound/bambi_Lyrics_08.mp3","null",""
"","19561","survey-likert","34","1313058","0.0-3.0-1.15","046","","","{""Q0"":4,""Q1"":4,""Q2"":6,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","35","1341476","0.0-3.0-0.16","046","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","21101","survey-likert","36","1362578","0.0-3.0-1.16","046","","","{""Q0"":1,""Q1"":6,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","37","1396989","0.0-4.0-0.0","046","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","16715","survey-likert","38","1413706","0.0-4.0-1.0","046","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","39","1448295","0.0-4.0-0.1","046","sound/willowSong_Melody_22.mp3","null",""
"","14808","survey-likert","40","1463106","0.0-4.0-1.1","046","","","{""Q0"":4,""Q1"":8,""Q2"":4,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","41","1500453","0.0-4.0-0.2","046","sound/silentMoon_Melody_26.mp3","null",""
"","30114","survey-likert","42","1530569","0.0-4.0-1.2","046","","","{""Q0"":4,""Q1"":7,""Q2"":5,""Q3"":1,""Q4"":6}"
"","null","audio-button-response","43","1562185","0.0-4.0-0.3","046","sound/noMoreMissNice_Melody_32.mp3","null",""
"","25015","survey-likert","44","1587202","0.0-4.0-1.3","046","","","{""Q0"":5,""Q1"":1,""Q2"":4,""Q3"":6,""Q4"":1}"
"","null","audio-button-response","45","1621533","0.0-4.0-0.4","046","sound/goognightMoon_Lyrics_09.mp3","null",""
"","17404","survey-likert","46","1638939","0.0-4.0-1.4","046","","","{""Q0"":3,""Q1"":8,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","47","1670330","0.0-4.0-0.5","046","sound/onMusic_Lyrics_01.mp3","null",""
"","23243","survey-likert","48","1693578","0.0-4.0-1.5","046","","","{""Q0"":3,""Q1"":6,""Q2"":4,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","49","1730938","0.0-4.0-0.6","046","sound/takeYouAb_Melody_20.mp3","null",""
