"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":12171},{""page_index"":1,""viewing_time"":9816}]","21987","instructions","0","21989","0.0-0.0","034","","",""
"","6006","audio-button-response","1","27998","0.0-1.0","034","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":37558}]","37558","instructions","2","65558","0.0-2.0","034","","",""
"","null","audio-button-response","3","102908","0.0-3.0-0.0","034","sound/bambi_Melody_24.mp3","null",""
"","31693","survey-likert","4","134608","0.0-3.0-1.0","034","","","{""Q0"":2,""Q1"":4,""Q2"":6,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","5","166011","0.0-3.0-0.1","034","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","10661","survey-likert","6","176671","0.0-3.0-1.1","034","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","7","208072","0.0-3.0-0.2","034","sound/onMusic_Lyrics_01.mp3","null",""
"","13901","survey-likert","8","221975","0.0-3.0-1.2","034","","","{""Q0"":2,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","253610","0.0-3.0-0.3","034","sound/noMoreMissNice_Melody_32.mp3","null",""
"","13747","survey-likert","10","267360","0.0-3.0-1.3","034","","","{""Q0"":5,""Q1"":2,""Q2"":4,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","11","304727","0.0-3.0-0.4","034","sound/dream_Lyrics_11.mp3","null",""
"","12125","survey-likert","12","316856","0.0-3.0-1.4","034","","","{""Q0"":1,""Q1"":5,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","351412","0.0-3.0-0.5","034","sound/theCage_Melody_30.mp3","null",""
"","14026","survey-likert","14","365440","0.0-3.0-1.5","034","","","{""Q0"":1,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","399818","0.0-3.0-0.6","034","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","14419","survey-likert","16","414240","0.0-3.0-1.6","034","","","{""Q0"":0,""Q1"":2,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","448842","0.0-3.0-0.7","034","sound/willowSong_Melody_22.mp3","null",""
"","12923","survey-likert","18","461768","0.0-3.0-1.7","034","","","{""Q0"":4,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","497641","0.0-3.0-0.8","034","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","12502","survey-likert","20","510143","0.0-3.0-1.8","034","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","21","547514","0.0-3.0-0.9","034","sound/takeYouAb_Melody_20.mp3","null",""
"","12155","survey-likert","22","559670","0.0-3.0-1.9","034","","","{""Q0"":7,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","23","592541","0.0-3.0-0.10","034","sound/owlAPussyCat_Melody_18.mp3","null",""
"","11586","survey-likert","24","604128","0.0-3.0-1.10","034","","","{""Q0"":2,""Q1"":4,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","25","638441","0.0-3.0-0.11","034","sound/goognightMoon_Lyrics_09.mp3","null",""
"","13342","survey-likert","26","651784","0.0-3.0-1.11","034","","","{""Q0"":1,""Q1"":8,""Q2"":3,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","27","680201","0.0-3.0-0.12","034","sound/iWishYouLove_Melody_28.mp3","null",""
"","10862","survey-likert","28","691064","0.0-3.0-1.12","034","","","{""Q0"":7,""Q1"":7,""Q2"":1,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","29","728442","0.0-3.0-0.13","034","sound/silentMoon_Melody_26.mp3","null",""
"","11140","survey-likert","30","739584","0.0-3.0-1.13","034","","","{""Q0"":3,""Q1"":7,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","31","775444","0.0-3.0-0.14","034","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","10035","survey-likert","32","785480","0.0-3.0-1.14","034","","","{""Q0"":7,""Q1"":5,""Q2"":1,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","33","821341","0.0-4.0-0.0","034","sound/toThisWeveCome_Melody_29.mp3","null",""
"","13313","survey-likert","34","834656","0.0-4.0-1.0","034","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","35","872001","0.0-4.0-0.1","034","sound/bambi_Lyrics_08.mp3","null",""
"","11742","survey-likert","36","883743","0.0-4.0-1.1","034","","","{""Q0"":0,""Q1"":1,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","37","916631","0.0-4.0-0.2","034","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","14760","survey-likert","38","931392","0.0-4.0-1.2","034","","","{""Q0"":4,""Q1"":2,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","39","965731","0.0-4.0-0.3","034","sound/goognightMoon_Melody_25.mp3","null",""
"","9042","survey-likert","40","974775","0.0-4.0-1.3","034","","","{""Q0"":4,""Q1"":8,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1003191","0.0-4.0-0.4","034","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","10799","survey-likert","42","1013991","0.0-4.0-1.4","034","","","{""Q0"":2,""Q1"":4,""Q2"":5,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","43","1045381","0.0-4.0-0.5","034","sound/theCrucifixion_Melody_21.mp3","null",""
"","11626","survey-likert","44","1057009","0.0-4.0-1.5","034","","","{""Q0"":1,""Q1"":2,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","45","1091563","0.0-4.0-0.6","034","sound/theCage_Lyrics_14.mp3","null",""
"","9851","survey-likert","46","1101417","0.0-4.0-1.6","034","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","47","1140251","0.0-4.0-0.7","034","sound/thatsAll_Melody_31.mp3","null",""
"","8171","survey-likert","48","1148424","0.0-4.0-1.7","034","","","{""Q0"":5,""Q1"":3,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","49","1185797","0.0-4.0-0.8","034","sound/silentMoon_Lyrics_10.mp3","null",""
"","9689","survey-likert","50","1195489","0.0-4.0-1.8","034","","","{""Q0"":2,""Q1"":7,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","51","1234294","0.0-4.0-0.9","034","sound/thatsAll_Lyrics_15.mp3","null",""
"","10466","survey-likert","52","1244761","0.0-4.0-1.9","034","","","{""Q0"":5,""Q1"":2,""Q2"":4,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","53","1276142","0.0-4.0-0.10","034","sound/onMusic_Melody_17.mp3","null",""
"","8505","survey-likert","54","1284649","0.0-4.0-1.10","034","","","{""Q0"":2,""Q1"":4,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","55","1322011","0.0-4.0-0.11","034","sound/dream_Melody_27.mp3","null",""
"","8212","survey-likert","56","1330224","0.0-4.0-1.11","034","","","{""Q0"":3,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","57","1361839","0.0-4.0-0.12","034","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","9933","survey-likert","58","1371776","0.0-4.0-1.12","034","","","{""Q0"":1,""Q1"":1,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","59","1407643","0.0-4.0-0.13","034","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","11491","survey-likert","60","1419136","0.0-4.0-1.13","034","","","{""Q0"":2,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","61","1456481","0.0-4.0-0.14","034","sound/takeYouAb_Lyrics_04.mp3","null",""
"","10405","survey-likert","62","1466889","0.0-4.0-1.14","034","","","{""Q0"":5,""Q1"":3,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","63","1501253","0.0-4.0-0.15","034","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","9914","survey-likert","64","1511168","0.0-4.0-1.15","034","","","{""Q0"":2,""Q1"":3,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","65","1545554","0.0-4.0-0.16","034","sound/willowSong_Lyrics_06.mp3","null",""
"","10157","survey-likert","66","1555711","0.0-4.0-1.16","034","","","{""Q0"":0,""Q1"":1,""Q2"":7,""Q3"":1,""Q4"":0}"
"","6153","survey-text","67","1561865","0.0-5.0","034","","","{""Q0"":""yes""}"
"","3845","survey-text","68","1565711","0.0-6.0","034","","","{""Q0"":""yes""}"
"","5568","survey-text","69","1571279","0.0-7.0","034","","","{""Q0"":""no""}"
