"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":46084},{""page_index"":1,""viewing_time"":7648}]","53732","instructions","0","53739","0.0-0.0","029","","",""
"","6357","audio-button-response","1","60098","0.0-1.0","029","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":33887}]","33887","instructions","2","93987","0.0-2.0","029","","",""
"","null","audio-button-response","3","129854","0.0-3.0-0.0","029","sound/toThisWeveCome_Melody_29.mp3","null",""
"","20284","survey-likert","4","150145","0.0-3.0-1.0","029","","","{""Q0"":8,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","188954","0.0-3.0-0.1","029","sound/thatsAll_Melody_31.mp3","null",""
"","26441","survey-likert","6","215397","0.0-3.0-1.1","029","","","{""Q0"":2,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","7","251260","0.0-3.0-0.2","029","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","17133","survey-likert","8","268396","0.0-3.0-1.2","029","","","{""Q0"":5,""Q1"":3,""Q2"":1,""Q3"":1,""Q4"":4}"
"","null","audio-button-response","9","302932","0.0-3.0-0.3","029","sound/theCage_Lyrics_14.mp3","null",""
"","11679","survey-likert","10","314612","0.0-3.0-1.3","029","","","{""Q0"":1,""Q1"":0,""Q2"":5,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","11","346033","0.0-3.0-0.4","029","sound/onMusic_Melody_17.mp3","null",""
"","12370","survey-likert","12","358405","0.0-3.0-1.4","029","","","{""Q0"":0,""Q1"":2,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","392772","0.0-3.0-0.5","029","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","11919","survey-likert","14","404692","0.0-3.0-1.5","029","","","{""Q0"":0,""Q1"":4,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","436113","0.0-3.0-0.6","029","sound/theCrucifixion_Melody_21.mp3","null",""
"","10354","survey-likert","16","446469","0.0-3.0-1.6","029","","","{""Q0"":0,""Q1"":2,""Q2"":4,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","17","480799","0.0-3.0-0.7","029","sound/goognightMoon_Melody_25.mp3","null",""
"","10579","survey-likert","18","491382","0.0-3.0-1.7","029","","","{""Q0"":0,""Q1"":3,""Q2"":5,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","19","528756","0.0-3.0-0.8","029","sound/silentMoon_Lyrics_10.mp3","null",""
"","10295","survey-likert","20","539052","0.0-3.0-1.8","029","","","{""Q0"":0,""Q1"":2,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","21","577854","0.0-3.0-0.9","029","sound/thatsAll_Lyrics_15.mp3","null",""
"","14237","survey-likert","22","592092","0.0-3.0-1.9","029","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":2,""Q4"":4}"
"","null","audio-button-response","23","626483","0.0-3.0-0.10","029","sound/willowSong_Lyrics_06.mp3","null",""
"","12648","survey-likert","24","639133","0.0-3.0-1.10","029","","","{""Q0"":0,""Q1"":1,""Q2"":2,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","25","676483","0.0-3.0-0.11","029","sound/takeYouAb_Lyrics_04.mp3","null",""
"","11545","survey-likert","26","688029","0.0-3.0-1.11","029","","","{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","27","725381","0.0-3.0-0.12","029","sound/dream_Melody_27.mp3","null",""
"","25407","survey-likert","28","750789","0.0-3.0-1.12","029","","","{""Q0"":1,""Q1"":2,""Q2"":2,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","29","782440","0.0-3.0-0.13","029","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","9242","survey-likert","30","791684","0.0-3.0-1.13","029","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":2,""Q4"":1}"
"","null","audio-button-response","31","829043","0.0-3.0-0.14","029","sound/bambi_Lyrics_08.mp3","null",""
"","13439","survey-likert","32","842484","0.0-3.0-1.14","029","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","33","870914","0.0-3.0-0.15","029","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","12257","survey-likert","34","883173","0.0-3.0-1.15","029","","","{""Q0"":0,""Q1"":2,""Q2"":2,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","35","916082","0.0-3.0-0.16","029","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","14457","survey-likert","36","930541","0.0-3.0-1.16","029","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","37","965134","0.0-4.0-0.0","029","sound/willowSong_Melody_22.mp3","null",""
"","10636","survey-likert","38","975772","0.0-4.0-1.0","029","","","{""Q0"":0,""Q1"":1,""Q2"":2,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","39","1007162","0.0-4.0-0.1","029","sound/onMusic_Lyrics_01.mp3","null",""
"","12865","survey-likert","40","1020028","0.0-4.0-1.1","029","","","{""Q0"":0,""Q1"":2,""Q2"":1,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","41","1054583","0.0-4.0-0.2","029","sound/theCage_Melody_30.mp3","null",""
"","16173","survey-likert","42","1070757","0.0-4.0-1.2","029","","","{""Q0"":0,""Q1"":1,""Q2"":2,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","43","1102420","0.0-4.0-0.3","029","sound/noMoreMissNice_Melody_32.mp3","null",""
"","12774","survey-likert","44","1115197","0.0-4.0-1.3","029","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","45","1152548","0.0-4.0-0.4","029","sound/dream_Lyrics_11.mp3","null",""
"","15967","survey-likert","46","1168517","0.0-4.0-1.4","029","","","{""Q0"":1,""Q1"":2,""Q2"":1,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","47","1204376","0.0-4.0-0.5","029","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","11036","survey-likert","48","1215413","0.0-4.0-1.5","029","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","49","1243833","0.0-4.0-0.6","029","sound/iWishYouLove_Melody_28.mp3","null",""
"","9042","survey-likert","50","1252878","0.0-4.0-1.6","029","","","{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":3}"
"","null","audio-button-response","51","1290240","0.0-4.0-0.7","029","sound/takeYouAb_Melody_20.mp3","null",""
"","8322","survey-likert","52","1298564","0.0-4.0-1.7","029","","","{""Q0"":2,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":3}"
"","null","audio-button-response","53","1335926","0.0-4.0-0.8","029","sound/silentMoon_Melody_26.mp3","null",""
"","11495","survey-likert","54","1347421","0.0-4.0-1.8","029","","","{""Q0"":0,""Q1"":2,""Q2"":1,""Q3"":0,""Q4"":3}"
"","null","audio-button-response","55","1378815","0.0-4.0-0.9","029","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","9741","survey-likert","56","1388557","0.0-4.0-1.9","029","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","57","1424406","0.0-4.0-0.10","029","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","18868","survey-likert","58","1443276","0.0-4.0-1.10","029","","","{""Q0"":5,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","59","1480626","0.0-4.0-0.11","029","sound/bambi_Melody_24.mp3","null",""
"","8570","survey-likert","60","1489197","0.0-4.0-1.11","029","","","{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","61","1523522","0.0-4.0-0.12","029","sound/goognightMoon_Lyrics_09.mp3","null",""
"","6576","survey-likert","62","1530100","0.0-4.0-1.12","029","","","{""Q0"":0,""Q1"":2,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","63","1562980","0.0-4.0-0.13","029","sound/owlAPussyCat_Melody_18.mp3","null",""
"","8918","survey-likert","64","1571901","0.0-4.0-1.13","029","","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","65","1606289","0.0-4.0-0.14","029","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","6977","survey-likert","66","1613268","0.0-4.0-1.14","029","","","{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":2}"
"","4691","survey-text","67","1617962","0.0-5.0","029","","","{""Q0"":""yes""}"
"","6125","survey-text","68","1624088","0.0-6.0","029","","","{""Q0"":""yes""}"
"","8061","survey-text","69","1632150","0.0-7.0","029","","","{""Q0"":""no""}"
