"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":78713},{""page_index"":1,""viewing_time"":10152}]","88866","instructions","0","88873","0.0-0.0","095","","",""
"","10949","audio-button-response","1","99824","0.0-1.0","095","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":24662}]","24662","instructions","2","124487","0.0-2.0","095","","",""
"","null","audio-button-response","3","155893","0.0-3.0-0.0","095","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","31095","survey-likert","4","186993","0.0-3.0-1.0","095","","","{""Q0"":4,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","5","215403","0.0-3.0-0.1","095","sound/iWishYouLove_Melody_28.mp3","null",""
"","19442","survey-likert","6","234849","0.0-3.0-1.1","095","","","{""Q0"":5,""Q1"":7,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","269416","0.0-3.0-0.2","095","sound/willowSong_Melody_22.mp3","null",""
"","15190","survey-likert","8","284609","0.0-3.0-1.2","095","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","316219","0.0-3.0-0.3","095","sound/noMoreMissNice_Melody_32.mp3","null",""
"","13300","survey-likert","10","329521","0.0-3.0-1.3","095","","","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","363880","0.0-3.0-0.4","095","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","18215","survey-likert","12","382095","0.0-3.0-1.4","095","","","{""Q0"":2,""Q1"":5,""Q2"":7,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","13","413467","0.0-3.0-0.5","095","sound/onMusic_Lyrics_01.mp3","null",""
"","13195","survey-likert","14","426665","0.0-3.0-1.5","095","","","{""Q0"":5,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","464004","0.0-3.0-0.6","095","sound/dream_Lyrics_11.mp3","null",""
"","9969","survey-likert","16","473976","0.0-3.0-1.6","095","","","{""Q0"":7,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","506872","0.0-3.0-0.7","095","sound/owlAPussyCat_Melody_18.mp3","null",""
"","16167","survey-likert","18","523040","0.0-3.0-1.7","095","","","{""Q0"":0,""Q1"":2,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","19","560397","0.0-3.0-0.8","095","sound/takeYouAb_Melody_20.mp3","null",""
"","11290","survey-likert","20","571688","0.0-3.0-1.8","095","","","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","21","606234","0.0-3.0-0.9","095","sound/theCage_Melody_30.mp3","null",""
"","12419","survey-likert","22","618657","0.0-3.0-1.9","095","","","{""Q0"":1,""Q1"":1,""Q2"":4,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","23","656008","0.0-3.0-0.10","095","sound/bambi_Melody_24.mp3","null",""
"","16128","survey-likert","24","672137","0.0-3.0-1.10","095","","","{""Q0"":8,""Q1"":8,""Q2"":4,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","25","707996","0.0-3.0-0.11","095","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","11876","survey-likert","26","719872","0.0-3.0-1.11","095","","","{""Q0"":0,""Q1"":0,""Q2"":3,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","27","755728","0.0-3.0-0.12","095","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","17823","survey-likert","28","773553","0.0-3.0-1.12","095","","","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","29","810892","0.0-3.0-0.13","095","sound/silentMoon_Melody_26.mp3","null",""
