"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":37442},{""page_index"":1,""viewing_time"":3074}]","40517","instructions","0","40530","0.0-0.0","204","","",""
"","56359","audio-button-response","1","96894","0.0-1.0","204","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":7339}]","7339","instructions","2","104236","0.0-2.0","204","","",""
"","null","audio-button-response","3","141523","0.0-3.0-0.0","204","sound/takeYouAb_Melody_20.mp3","null",""
"","156402","survey-likert","4","297938","0.0-3.0-1.0","204","","","{""Q0"":6,""Q1"":1,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","333732","0.0-3.0-0.1","204","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","22525","survey-likert","6","356264","0.0-3.0-1.1","204","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","7","387598","0.0-3.0-0.2","204","sound/onMusic_Lyrics_01.mp3","null",""
"","18824","survey-likert","8","406424","0.0-3.0-1.2","204","","","{""Q0"":5,""Q1"":2,""Q2"":6,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","9","440921","0.0-3.0-0.3","204","sound/theCage_Melody_30.mp3","null",""
"","26532","survey-likert","10","467456","0.0-3.0-1.3","204","","","{""Q0"":0,""Q1"":5,""Q2"":6,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","11","501759","0.0-3.0-0.4","204","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","17015","survey-likert","12","518777","0.0-3.0-1.4","204","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","547134","0.0-3.0-0.5","204","sound/iWishYouLove_Melody_28.mp3","null",""
"","20985","survey-likert","14","568123","0.0-3.0-1.5","204","","","{""Q0"":3,""Q1"":7,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","602647","0.0-3.0-0.6","204","sound/willowSong_Melody_22.mp3","null",""
"","28562","survey-likert","16","631212","0.0-3.0-1.6","204","","","{""Q0"":5,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","665479","0.0-3.0-0.7","204","sound/goognightMoon_Lyrics_09.mp3","null",""
"","23110","survey-likert","18","688592","0.0-3.0-1.7","204","","","{""Q0"":4,""Q1"":8,""Q2"":6,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","19","725885","0.0-3.0-0.8","204","sound/silentMoon_Melody_26.mp3","null",""
"","18545","survey-likert","20","744432","0.0-3.0-1.8","204","","","{""Q0"":5,""Q1"":6,""Q2"":7,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","21","781720","0.0-3.0-0.9","204","sound/bambi_Melody_24.mp3","null",""
"","14883","survey-likert","22","796605","0.0-3.0-1.9","204","","","{""Q0"":7,""Q1"":5,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","23","828192","0.0-3.0-0.10","204","sound/noMoreMissNice_Melody_32.mp3","null",""
"","19557","survey-likert","24","847762","0.0-3.0-1.10","204","","","{""Q0"":6,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","25","883561","0.0-3.0-0.11","204","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","21845","survey-likert","26","905410","0.0-3.0-1.11","204","","","{""Q0"":8,""Q1"":3,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","27","942704","0.0-3.0-0.12","204","sound/dream_Lyrics_11.mp3","null",""
"","26538","survey-likert","28","969247","0.0-3.0-1.12","204","","","{""Q0"":0,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","29","1002064","0.0-3.0-0.13","204","sound/owlAPussyCat_Melody_18.mp3","null",""
"","15635","survey-likert","30","1017702","0.0-3.0-1.13","204","","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","31","1049042","0.0-3.0-0.14","204","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","21628","survey-likert","32","1070674","0.0-3.0-1.14","204","","","{""Q0"":0,""Q1"":6,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","33","1102251","0.0-4.0-0.0","204","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","21127","survey-likert","34","1123381","0.0-4.0-1.0","204","","","{""Q0"":6,""Q1"":0,""Q2"":3,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","35","1156207","0.0-4.0-0.1","204","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","16558","survey-likert","36","1172769","0.0-4.0-1.1","204","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","37","1207269","0.0-4.0-0.2","204","sound/theCage_Lyrics_14.mp3","null",""
"","15536","survey-likert","38","1222808","0.0-4.0-1.2","204","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","39","1254152","0.0-4.0-0.3","204","sound/onMusic_Melody_17.mp3","null",""
"","17950","survey-likert","40","1272107","0.0-4.0-1.3","204","","","{""Q0"":1,""Q1"":3,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1309405","0.0-4.0-0.4","204","sound/bambi_Lyrics_08.mp3","null",""
"","15326","survey-likert","42","1324735","0.0-4.0-1.4","204","","","{""Q0"":5,""Q1"":3,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","43","1362019","0.0-4.0-0.5","204","sound/takeYouAb_Lyrics_04.mp3","null",""
"","18028","survey-likert","44","1380049","0.0-4.0-1.5","204","","","{""Q0"":7,""Q1"":0,""Q2"":5,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","45","1414361","0.0-4.0-0.6","204","sound/willowSong_Lyrics_06.mp3","null",""
"","20184","survey-likert","46","1434549","0.0-4.0-1.6","204","","","{""Q0"":1,""Q1"":2,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","47","1468850","0.0-4.0-0.7","204","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","16461","survey-likert","48","1485315","0.0-4.0-1.7","204","","","{""Q0"":0,""Q1"":2,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","49","1524068","0.0-4.0-0.8","204","sound/thatsAll_Lyrics_15.mp3","null",""
"","14372","survey-likert","50","1538444","0.0-4.0-1.8","204","","","{""Q0"":5,""Q1"":1,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","51","1577197","0.0-4.0-0.9","204","sound/thatsAll_Melody_31.mp3","null",""
"","34786","survey-likert","52","1611988","0.0-4.0-1.9","204","","","{""Q0"":7,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","53","1643328","0.0-4.0-0.10","204","sound/theCrucifixion_Melody_21.mp3","null",""
"","14572","survey-likert","54","1657903","0.0-4.0-1.10","204","","","{""Q0"":0,""Q1"":2,""Q2"":6,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","55","1693697","0.0-4.0-0.11","204","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","12054","survey-likert","56","1705753","0.0-4.0-1.11","204","","","{""Q0"":6,""Q1"":0,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","57","1734108","0.0-4.0-0.12","204","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","15247","survey-likert","58","1749359","0.0-4.0-1.12","204","","","{""Q0"":1,""Q1"":6,""Q2"":3,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","59","1786659","0.0-4.0-0.13","204","sound/silentMoon_Lyrics_10.mp3","null",""
"","15526","survey-likert","60","1802188","0.0-4.0-1.13","204","","","{""Q0"":5,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","61","1836451","0.0-4.0-0.14","204","sound/goognightMoon_Melody_25.mp3","null",""
"","39985","survey-likert","62","1876439","0.0-4.0-1.14","204","","","{""Q0"":1,""Q1"":5,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","63","1912236","0.0-4.0-0.15","204","sound/toThisWeveCome_Melody_29.mp3","null",""
"","14338","survey-likert","64","1926579","0.0-4.0-1.15","204","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","65","1963879","0.0-4.0-0.16","204","sound/dream_Melody_27.mp3","null",""
