"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":8034},{""page_index"":1,""viewing_time"":24352}]","32386","instructions","0","32391","0.0-0.0","030","","",""
"","7718","audio-button-response","1","40111","0.0-1.0","030","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":34182}]","34182","instructions","2","74294","0.0-2.0","030","","",""
"","null","audio-button-response","3","110139","0.0-3.0-0.0","030","sound/toThisWeveCome_Melody_29.mp3","null",""
"","16884","survey-likert","4","127024","0.0-3.0-1.0","030","","","{""Q0"":6,""Q1"":2,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","5","164364","0.0-3.0-0.1","030","sound/silentMoon_Lyrics_10.mp3","null",""
"","13384","survey-likert","6","177752","0.0-3.0-1.1","030","","","{""Q0"":7,""Q1"":8,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","209136","0.0-3.0-0.2","030","sound/theCrucifixion_Melody_21.mp3","null",""
"","13724","survey-likert","8","222864","0.0-3.0-1.2","030","","","{""Q0"":1,""Q1"":6,""Q2"":8,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","9","258709","0.0-3.0-0.3","030","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","17706","survey-likert","10","276416","0.0-3.0-1.3","030","","","{""Q0"":6,""Q1"":5,""Q2"":3,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","11","310776","0.0-3.0-0.4","030","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","12100","survey-likert","12","322879","0.0-3.0-1.4","030","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","357425","0.0-3.0-0.5","030","sound/theCage_Lyrics_14.mp3","null",""
"","16835","survey-likert","14","374264","0.0-3.0-1.5","030","","","{""Q0"":2,""Q1"":1,""Q2"":7,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","15","405879","0.0-3.0-0.6","030","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","16232","survey-likert","16","422111","0.0-3.0-1.6","030","","","{""Q0"":2,""Q1"":0,""Q2"":5,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","17","456419","0.0-3.0-0.7","030","sound/goognightMoon_Melody_25.mp3","null",""
"","19756","survey-likert","18","476176","0.0-3.0-1.7","030","","","{""Q0"":5,""Q1"":8,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","509063","0.0-3.0-0.8","030","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","13831","survey-likert","20","522895","0.0-3.0-1.8","030","","","{""Q0"":7,""Q1"":2,""Q2"":0,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","21","554284","0.0-3.0-0.9","030","sound/onMusic_Melody_17.mp3","null",""
"","11273","survey-likert","22","565559","0.0-3.0-1.9","030","","","{""Q0"":7,""Q1"":3,""Q2"":1,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","23","604376","0.0-3.0-0.10","030","sound/thatsAll_Melody_31.mp3","null",""
"","18486","survey-likert","24","622864","0.0-3.0-1.10","030","","","{""Q0"":7,""Q1"":1,""Q2"":3,""Q3"":5,""Q4"":1}"
"","null","audio-button-response","25","660218","0.0-3.0-0.11","030","sound/bambi_Lyrics_08.mp3","null",""
"","18979","survey-likert","26","679200","0.0-3.0-1.11","030","","","{""Q0"":6,""Q1"":2,""Q2"":6,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","27","716536","0.0-3.0-0.12","030","sound/takeYouAb_Lyrics_04.mp3","null",""
"","15324","survey-likert","28","731862","0.0-3.0-1.12","030","","","{""Q0"":7,""Q1"":3,""Q2"":0,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","29","769205","0.0-3.0-0.13","030","sound/dream_Melody_27.mp3","null",""
"","11183","survey-likert","30","780391","0.0-3.0-1.13","030","","","{""Q0"":1,""Q1"":3,""Q2"":7,""Q3"":3,""Q4"":2}"
"","null","audio-button-response","31","814766","0.0-3.0-0.14","030","sound/willowSong_Lyrics_06.mp3","null",""
"","15870","survey-likert","32","830639","0.0-3.0-1.14","030","","","{""Q0"":5,""Q1"":3,""Q2"":7,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","33","859043","0.0-3.0-0.15","030","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","14073","survey-likert","34","873119","0.0-3.0-1.15","030","","","{""Q0"":2,""Q1"":7,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","35","911929","0.0-3.0-0.16","030","sound/thatsAll_Lyrics_15.mp3","null",""
"","10182","survey-likert","36","922111","0.0-3.0-1.16","030","","","{""Q0"":5,""Q1"":2,""Q2"":7,""Q3"":6,""Q4"":2}"
"","null","audio-button-response","37","953729","0.0-4.0-0.0","030","sound/noMoreMissNice_Melody_32.mp3","null",""
"","15934","survey-likert","38","969663","0.0-4.0-1.0","030","","","{""Q0"":6,""Q1"":2,""Q2"":5,""Q3"":3,""Q4"":6}"
"","null","audio-button-response","39","1006998","0.0-4.0-0.1","030","sound/takeYouAb_Melody_20.mp3","null",""
"","8911","survey-likert","40","1015911","0.0-4.0-1.1","030","","","{""Q0"":7,""Q1"":3,""Q2"":3,""Q3"":2,""Q4"":4}"
"","null","audio-button-response","41","1047314","0.0-4.0-0.2","030","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","11939","survey-likert","42","1059255","0.0-4.0-1.2","030","","","{""Q0"":1,""Q1"":6,""Q2"":8,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","43","1093561","0.0-4.0-0.3","030","sound/goognightMoon_Lyrics_09.mp3","null",""
"","13453","survey-likert","44","1107015","0.0-4.0-1.3","030","","","{""Q0"":2,""Q1"":8,""Q2"":5,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","45","1141581","0.0-4.0-0.4","030","sound/willowSong_Melody_22.mp3","null",""
"","13362","survey-likert","46","1154945","0.0-4.0-1.4","030","","","{""Q0"":6,""Q1"":5,""Q2"":5,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","47","1190790","0.0-4.0-0.5","030","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","9625","survey-likert","48","1200416","0.0-4.0-1.5","030","","","{""Q0"":6,""Q1"":2,""Q2"":1,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","49","1234778","0.0-4.0-0.6","030","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","15500","survey-likert","50","1250279","0.0-4.0-1.6","030","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","51","1287608","0.0-4.0-0.7","030","sound/dream_Lyrics_11.mp3","null",""
"","14390","survey-likert","52","1301999","0.0-4.0-1.7","030","","","{""Q0"":7,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","53","1334873","0.0-4.0-0.8","030","sound/owlAPussyCat_Melody_18.mp3","null",""
"","14732","survey-likert","54","1349606","0.0-4.0-1.8","030","","","{""Q0"":5,""Q1"":1,""Q2"":5,""Q3"":7,""Q4"":2}"
"","null","audio-button-response","55","1385456","0.0-4.0-0.9","030","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","11621","survey-likert","56","1397079","0.0-4.0-1.9","030","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","57","1431625","0.0-4.0-0.10","030","sound/theCage_Melody_30.mp3","null",""
"","13644","survey-likert","58","1445271","0.0-4.0-1.10","030","","","{""Q0"":2,""Q1"":6,""Q2"":7,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","59","1482625","0.0-4.0-0.11","030","sound/silentMoon_Melody_26.mp3","null",""
"","21557","survey-likert","60","1504183","0.0-4.0-1.11","030","","","{""Q0"":2,""Q1"":6,""Q2"":7,""Q3"":0,""Q4"":5}"
"","null","audio-button-response","61","1541519","0.0-4.0-0.12","030","sound/bambi_Melody_24.mp3","null",""
"","11176","survey-likert","62","1552694","0.0-4.0-1.12","030","","","{""Q0"":5,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":6}"
"","null","audio-button-response","63","1584085","0.0-4.0-0.13","030","sound/onMusic_Lyrics_01.mp3","null",""
"","16110","survey-likert","64","1600199","0.0-4.0-1.13","030","","","{""Q0"":7,""Q1"":5,""Q2"":3,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","65","1628608","0.0-4.0-0.14","030","sound/iWishYouLove_Melody_28.mp3","null",""
"","12238","survey-likert","66","1640847","0.0-4.0-1.14","030","","","{""Q0"":3,""Q1"":7,""Q2"":7,""Q3"":0,""Q4"":2}"
"","5593","survey-text","67","1646441","0.0-5.0","030","","","{""Q0"":""yes""}"
"","3444","survey-text","68","1649886","0.0-6.0","030","","","{""Q0"":""yes""}"
"","8103","survey-text","69","1657990","0.0-7.0","030","","","{""Q0"":""no""}"
