"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":19325},{""page_index"":1,""viewing_time"":7831}]","27157","instructions","0","27164","0.0-0.0","032","","",""
"","5245","audio-button-response","1","32411","0.0-1.0","032","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":20422}]","20422","instructions","2","52835","0.0-2.0","032","","",""
"","null","audio-button-response","3","88680","0.0-3.0-0.0","032","sound/toThisWeveCome_Melody_29.mp3","null",""
"","24815","survey-likert","4","113498","0.0-3.0-1.0","032","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","5","149339","0.0-3.0-0.1","032","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","31617","survey-likert","6","180956","0.0-3.0-1.1","032","","","{""Q0"":4,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","7","219769","0.0-3.0-0.2","032","sound/thatsAll_Melody_31.mp3","null",""
"","15090","survey-likert","8","234861","0.0-3.0-1.2","032","","","{""Q0"":4,""Q1"":1,""Q2"":4,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","9","269410","0.0-3.0-0.3","032","sound/theCage_Lyrics_14.mp3","null",""
"","20226","survey-likert","10","289637","0.0-3.0-1.3","032","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","11","328475","0.0-3.0-0.4","032","sound/thatsAll_Lyrics_15.mp3","null",""
"","13344","survey-likert","12","341821","0.0-3.0-1.4","032","","","{""Q0"":7,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","13","379200","0.0-3.0-0.5","032","sound/takeYouAb_Lyrics_04.mp3","null",""
"","10844","survey-likert","14","390045","0.0-3.0-1.5","032","","","{""Q0"":8,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","15","422944","0.0-3.0-0.6","032","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","11795","survey-likert","16","434742","0.0-3.0-1.6","032","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","17","472100","0.0-3.0-0.7","032","sound/dream_Melody_27.mp3","null",""
"","17000","survey-likert","18","489101","0.0-3.0-1.7","032","","","{""Q0"":4,""Q1"":8,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","19","523460","0.0-3.0-0.8","032","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","15320","survey-likert","20","538781","0.0-3.0-1.8","032","","","{""Q0"":4,""Q1"":8,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","21","570429","0.0-3.0-0.9","032","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","15407","survey-likert","22","585838","0.0-3.0-1.9","032","","","{""Q0"":6,""Q1"":2,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","23","623196","0.0-3.0-0.10","032","sound/bambi_Lyrics_08.mp3","null",""
"","12848","survey-likert","24","636046","0.0-3.0-1.10","032","","","{""Q0"":7,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","25","667453","0.0-3.0-0.11","032","sound/theCrucifixion_Melody_21.mp3","null",""
"","10783","survey-likert","26","678237","0.0-3.0-1.11","032","","","{""Q0"":0,""Q1"":1,""Q2"":8,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","27","712550","0.0-3.0-0.12","032","sound/goognightMoon_Melody_25.mp3","null",""
"","19998","survey-likert","28","732550","0.0-3.0-1.12","032","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","29","766938","0.0-3.0-0.13","032","sound/willowSong_Lyrics_06.mp3","null",""
"","25176","survey-likert","30","792117","0.0-3.0-1.13","032","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","31","829461","0.0-3.0-0.14","032","sound/silentMoon_Lyrics_10.mp3","null",""
"","21190","survey-likert","32","850653","0.0-3.0-1.14","032","","","{""Q0"":2,""Q1"":0,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","33","879080","0.0-3.0-0.15","032","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","27612","survey-likert","34","906693","0.0-3.0-1.15","032","","","{""Q0"":0,""Q1"":8,""Q2"":7,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","35","938079","0.0-3.0-0.16","032","sound/onMusic_Melody_17.mp3","null",""
"","8876","survey-likert","36","946957","0.0-3.0-1.16","032","","","{""Q0"":4,""Q1"":4,""Q2"":7,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","37","984291","0.0-4.0-0.0","032","sound/dream_Lyrics_11.mp3","null",""
"","14682","survey-likert","38","998973","0.0-4.0-1.0","032","","","{""Q0"":5,""Q1"":4,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","39","1030371","0.0-4.0-0.1","032","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","12056","survey-likert","40","1042429","0.0-4.0-1.1","032","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","41","1076816","0.0-4.0-0.2","032","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","15043","survey-likert","42","1091861","0.0-4.0-1.2","032","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":4,""Q4"":6}"
"","null","audio-button-response","43","1129199","0.0-4.0-0.3","032","sound/silentMoon_Melody_26.mp3","null",""
"","11948","survey-likert","44","1141150","0.0-4.0-1.3","032","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","45","1169571","0.0-4.0-0.4","032","sound/iWishYouLove_Melody_28.mp3","null",""
"","26050","survey-likert","46","1195622","0.0-4.0-1.4","032","","","{""Q0"":0,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","47","1230218","0.0-4.0-0.5","032","sound/theCage_Melody_30.mp3","null",""
"","15946","survey-likert","48","1246167","0.0-4.0-1.5","032","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","49","1283510","0.0-4.0-0.6","032","sound/bambi_Melody_24.mp3","null",""
"","20773","survey-likert","50","1304286","0.0-4.0-1.6","032","","","{""Q0"":6,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","51","1335697","0.0-4.0-0.7","032","sound/onMusic_Lyrics_01.mp3","null",""
"","15148","survey-likert","52","1350847","0.0-4.0-1.7","032","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","53","1383742","0.0-4.0-0.8","032","sound/owlAPussyCat_Melody_18.mp3","null",""
"","9080","survey-likert","54","1392822","0.0-4.0-1.8","032","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","55","1430179","0.0-4.0-0.9","032","sound/takeYouAb_Melody_20.mp3","null",""
"","18089","survey-likert","56","1448270","0.0-4.0-1.9","032","","","{""Q0"":8,""Q1"":4,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","57","1484145","0.0-4.0-0.10","032","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","9579","survey-likert","58","1493727","0.0-4.0-1.10","032","","","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","59","1529591","0.0-4.0-0.11","032","sound/toThisWeveCome_Lyrics_13.mp3","null",""
