"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":149662},{""page_index"":1,""viewing_time"":11185}]","160847","instructions","0","160851","0.0-0.0","036","","",""
"","6236","audio-button-response","1","167091","0.0-1.0","036","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":11895}]","11895","instructions","2","178987","0.0-2.0","036","","",""
"","null","audio-button-response","3","216367","0.0-3.0-0.0","036","sound/silentMoon_Melody_26.mp3","null",""
"","33244","survey-likert","4","249618","0.0-3.0-1.0","036","","","{""Q0"":4,""Q1"":5,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","283927","0.0-3.0-0.1","036","sound/goognightMoon_Lyrics_09.mp3","null",""
"","16787","survey-likert","6","300718","0.0-3.0-1.1","036","","","{""Q0"":3,""Q1"":8,""Q2"":2,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","7","329132","0.0-3.0-0.2","036","sound/iWishYouLove_Melody_28.mp3","null",""
"","20008","survey-likert","8","349141","0.0-3.0-1.2","036","","","{""Q0"":2,""Q1"":6,""Q2"":1,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","9","383692","0.0-3.0-0.3","036","sound/theCage_Melody_30.mp3","null",""
"","17312","survey-likert","10","401006","0.0-3.0-1.3","036","","","{""Q0"":0,""Q1"":1,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","11","438372","0.0-3.0-0.4","036","sound/takeYouAb_Melody_20.mp3","null",""
"","17176","survey-likert","12","455549","0.0-3.0-1.4","036","","","{""Q0"":5,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","489942","0.0-3.0-0.5","036","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","25510","survey-likert","14","515453","0.0-3.0-1.5","036","","","{""Q0"":1,""Q1"":5,""Q2"":4,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","15","550062","0.0-3.0-0.6","036","sound/willowSong_Melody_22.mp3","null",""
"","13949","survey-likert","16","564013","0.0-3.0-1.6","036","","","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","601363","0.0-3.0-0.7","036","sound/dream_Lyrics_11.mp3","null",""
"","14762","survey-likert","18","616125","0.0-3.0-1.7","036","","","{""Q0"":5,""Q1"":6,""Q2"":2,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","19","652002","0.0-3.0-0.8","036","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","13050","survey-likert","20","665054","0.0-3.0-1.8","036","","","{""Q0"":0,""Q1"":0,""Q2"":3,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","21","696442","0.0-3.0-0.9","036","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","14449","survey-likert","22","710893","0.0-3.0-1.9","036","","","{""Q0"":0,""Q1"":1,""Q2"":8,""Q3"":0,""Q4"":0}"
