"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":18509},{""page_index"":1,""viewing_time"":2438}]","20948","instructions","0","21027","0.0-0.0","212","","",""
"","53711","audio-button-response","1","74779","0.0-1.0","212","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":4125}]","4125","instructions","2","78911","0.0-2.0","212","","",""
"","null","audio-button-response","3","116161","0.0-3.0-0.0","212","sound/takeYouAb_Melody_20.mp3","null",""
"","32549","survey-likert","4","148922","0.0-3.0-1.0","212","","","{""Q0"":6,""Q1"":5,""Q2"":2,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","5","183203","0.0-3.0-0.1","212","sound/goognightMoon_Lyrics_09.mp3","null",""
"","19826","survey-likert","6","203030","0.0-3.0-1.1","212","","","{""Q0"":4,""Q1"":8,""Q2"":7,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","7","240321","0.0-3.0-0.2","212","sound/dream_Lyrics_11.mp3","null",""
"","16744","survey-likert","8","257070","0.0-3.0-1.2","212","","","{""Q0"":7,""Q1"":6,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","285448","0.0-3.0-0.3","212","sound/iWishYouLove_Melody_28.mp3","null",""
"","17775","survey-likert","10","303228","0.0-3.0-1.3","212","","","{""Q0"":1,""Q1"":7,""Q2"":5,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","11","334815","0.0-3.0-0.4","212","sound/noMoreMissNice_Melody_32.mp3","null",""
"","23070","survey-likert","12","357887","0.0-3.0-1.4","212","","","{""Q0"":8,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","13","392488","0.0-3.0-0.5","212","sound/willowSong_Melody_22.mp3","null",""
"","22327","survey-likert","14","414816","0.0-3.0-1.5","212","","","{""Q0"":4,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","449303","0.0-3.0-0.6","212","sound/theCage_Melody_30.mp3","null",""
"","50691","survey-likert","16","499996","0.0-3.0-1.6","212","","","{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","17","535788","0.0-3.0-0.7","212","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","17194","survey-likert","18","552984","0.0-3.0-1.7","212","","","{""Q0"":0,""Q1"":0,""Q2"":5,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","19","584315","0.0-3.0-0.8","212","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","13985","survey-likert","20","598301","0.0-3.0-1.8","212","","","{""Q0"":0,""Q1"":6,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","21","635593","0.0-3.0-0.9","212","sound/silentMoon_Melody_26.mp3","null",""
"","18919","survey-likert","22","654514","0.0-3.0-1.9","212","","","{""Q0"":4,""Q1"":5,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","23","691799","0.0-3.0-0.10","212","sound/bambi_Melody_24.mp3","null",""
"","20343","survey-likert","24","712144","0.0-3.0-1.10","212","","","{""Q0"":7,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","25","747936","0.0-3.0-0.11","212","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","21162","survey-likert","26","769099","0.0-3.0-1.11","212","","","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":8}"
