"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":1943},{""page_index"":1,""viewing_time"":7968}]","9911","instructions","0","9918","0.0-0.0","076","","",""
"","10988","audio-button-response","1","20908","0.0-1.0","076","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":10766}]","10766","instructions","2","31676","0.0-2.0","076","","",""
"","null","audio-button-response","3","69035","0.0-3.0-0.0","076","sound/dream_Melody_27.mp3","null",""
"","20946","survey-likert","4","89982","0.0-3.0-1.0","076","","","{""Q0"":1,""Q1"":6,""Q2"":7,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","5","124361","0.0-3.0-0.1","076","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","15018","survey-likert","6","139381","0.0-3.0-1.1","076","","","{""Q0"":1,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","7","170805","0.0-3.0-0.2","076","sound/onMusic_Melody_17.mp3","null",""
"","15151","survey-likert","8","185957","0.0-3.0-1.2","076","","","{""Q0"":3,""Q1"":3,""Q2"":5,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","9","220368","0.0-3.0-0.3","076","sound/willowSong_Lyrics_06.mp3","null",""
"","16691","survey-likert","10","237061","0.0-3.0-1.3","076","","","{""Q0"":2,""Q1"":5,""Q2"":6,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","11","271367","0.0-3.0-0.4","076","sound/goognightMoon_Melody_25.mp3","null",""
"","14587","survey-likert","12","285956","0.0-3.0-1.4","076","","","{""Q0"":1,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","13","323294","0.0-3.0-0.5","076","sound/takeYouAb_Lyrics_04.mp3","null",""
"","10390","survey-likert","14","333684","0.0-3.0-1.5","076","","","{""Q0"":6,""Q1"":2,""Q2"":1,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","15","365304","0.0-3.0-0.6","076","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","11460","survey-likert","16","376765","0.0-3.0-1.6","076","","","{""Q0"":2,""Q1"":2,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","409674","0.0-3.0-0.7","076","sound/owlAPussyCat_Lyrics_02.mp3","null",""
