"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":9823},{""page_index"":1,""viewing_time"":2711}]","12536","instructions","0","12581","0.0-0.0","219","","",""
"","6009","audio-button-response","1","18612","0.0-1.0","219","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":7750}]","7751","instructions","2","26370","0.0-2.0","219","","",""
"","null","audio-button-response","3","57724","0.0-3.0-0.0","219","sound/onMusic_Lyrics_01.mp3","null",""
"","22052","survey-likert","4","79858","0.0-3.0-1.0","219","","","{""Q0"":5,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","117182","0.0-3.0-0.1","219","sound/bambi_Melody_24.mp3","null",""
"","17064","survey-likert","6","134259","0.0-3.0-1.1","219","","","{""Q0"":7,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","7","168787","0.0-3.0-0.2","219","sound/willowSong_Melody_22.mp3","null",""
"","22305","survey-likert","8","191094","0.0-3.0-1.2","219","","","{""Q0"":4,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","225607","0.0-3.0-0.3","219","sound/theCage_Melody_30.mp3","null",""
"","32881","survey-likert","10","258492","0.0-3.0-1.3","219","","","{""Q0"":3,""Q1"":1,""Q2"":1,""Q3"":6,""Q4"":1}"
"","null","audio-button-response","11","294303","0.0-3.0-0.4","219","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","8398","survey-likert","12","302705","0.0-3.0-1.4","219","","","{""Q0"":0,""Q1"":0,""Q2"":7,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","13","340002","0.0-3.0-0.5","219","sound/silentMoon_Melody_26.mp3","null",""
"","18722","survey-likert","14","358761","0.0-3.0-1.5","219","","","{""Q0"":0,""Q1"":4,""Q2"":7,""Q3"":0,""Q4"":0}"
