"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":7619},{""page_index"":1,""viewing_time"":5720}]","13342","instructions","0","13997","0.0-0.0","233","","",""
"","8224","audio-button-response","1","22157","0.0-1.0","233","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":22159}]","22161","instructions","2","44110","0.0-2.0","233","","",""
"","null","audio-button-response","3","78324","0.0-3.0-0.0","233","sound/theCage_Lyrics_14.mp3","null",""
"","37525","survey-likert","4","115489","0.0-3.0-1.0","233","","","{""Q0"":1,""Q1"":1,""Q2"":4,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","5","149481","0.0-3.0-0.1","233","sound/willowSong_Lyrics_06.mp3","null",""
"","25262","survey-likert","6","174499","0.0-3.0-1.1","233","","","{""Q0"":4,""Q1"":5,""Q2"":5,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","7","211439","0.0-3.0-0.2","233","sound/silentMoon_Lyrics_10.mp3","null",""
"","17189","survey-likert","8","228464","0.0-3.0-1.2","233","","","{""Q0"":4,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","9","266841","0.0-3.0-0.3","233","sound/thatsAll_Melody_31.mp3","null",""
"","13737","survey-likert","10","280524","0.0-3.0-1.3","233","","","{""Q0"":5,""Q1"":4,""Q2"":4,""Q3"":2,""Q4"":8}"
"","null","audio-button-response","11","317692","0.0-3.0-0.4","233","sound/bambi_Lyrics_08.mp3","null",""
"","16550","survey-likert","12","334188","0.0-3.0-1.4","233","","","{""Q0"":6,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":5}"
"","null","audio-button-response","13","368386","0.0-3.0-0.5","233","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","14249","survey-likert","14","382591","0.0-3.0-1.5","233","","","{""Q0"":2,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":5}"
"","null","audio-button-response","15","416758","0.0-3.0-0.6","233","sound/goognightMoon_Melody_25.mp3","null",""
"","17308","survey-likert","16","434011","0.0-3.0-1.6","233","","","{""Q0"":2,""Q1"":6,""Q2"":5,""Q3"":2,""Q4"":2}"
"","null","audio-button-response","17","465256","0.0-3.0-0.7","233","sound/theCrucifixion_Melody_21.mp3","null",""
"","16859","survey-likert","18","482061","0.0-3.0-1.7","233","","","{""Q0"":0,""Q1"":4,""Q2"":7,""Q3"":2,""Q4"":2}"
"","null","audio-button-response","19","519239","0.0-3.0-0.8","233","sound/dream_Melody_27.mp3","null",""
"","16609","survey-likert","20","535794","0.0-3.0-1.8","233","","","{""Q0"":4,""Q1"":6,""Q2"":4,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","21","568509","0.0-3.0-0.9","233","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","13957","survey-likert","22","582473","0.0-3.0-1.9","233","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","23","619727","0.0-3.0-0.10","233","sound/takeYouAb_Lyrics_04.mp3","null",""
"","13767","survey-likert","24","633498","0.0-3.0-1.10","233","","","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","25","669257","0.0-3.0-0.11","233","sound/toThisWeveCome_Melody_29.mp3","null",""
"","11479","survey-likert","26","680740","0.0-3.0-1.11","233","","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","27","712035","0.0-3.0-0.12","233","sound/onMusic_Melody_17.mp3","null",""
"","21799","survey-likert","28","733837","0.0-3.0-1.12","233","","","{""Q0"":2,""Q1"":3,""Q2"":4,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","29","762144","0.0-3.0-0.13","233","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","22560","survey-likert","30","784708","0.0-3.0-1.13","233","","","{""Q0"":3,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","31","820454","0.0-3.0-0.14","233","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","11602","survey-likert","32","832059","0.0-3.0-1.14","233","","","{""Q0"":3,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","33","863591","0.0-3.0-0.15","233","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","20064","survey-likert","34","883660","0.0-3.0-1.15","233","","","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":4,""Q4"":2}"
"","null","audio-button-response","35","922430","0.0-3.0-0.16","233","sound/thatsAll_Lyrics_15.mp3","null",""
"","25819","survey-likert","36","948215","0.0-3.0-1.16","233","","","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":1,""Q4"":8}"
"","null","audio-button-response","37","985529","0.0-4.0-0.0","233","sound/dream_Lyrics_11.mp3","null",""
"","11970","survey-likert","38","997504","0.0-4.0-1.0","233","","","{""Q0"":5,""Q1"":6,""Q2"":6,""Q3"":0,""Q4"":1}"
"","10496","audio-button-response","39","1030347","0.0-4.0-0.1","233","sound/owlAPussyCat_Melody_18.mp3","0",""
"","12468","survey-likert","40","1042821","0.0-4.0-1.1","233","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","41","1077353","0.0-4.0-0.2","233","sound/willowSong_Melody_22.mp3","null",""
"","9645","survey-likert","42","1087002","0.0-4.0-1.2","233","","","{""Q0"":3,""Q1"":6,""Q2"":5,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","43","1124302","0.0-4.0-0.3","233","sound/silentMoon_Melody_26.mp3","null",""
"","10222","survey-likert","44","1134528","0.0-4.0-1.3","233","","","{""Q0"":4,""Q1"":6,""Q2"":6,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","45","1168797","0.0-4.0-0.4","233","sound/goognightMoon_Lyrics_09.mp3","null",""
"","18783","survey-likert","46","1187585","0.0-4.0-1.4","233","","","{""Q0"":2,""Q1"":5,""Q2"":6,""Q3"":2,""Q4"":1}"
"","null","audio-button-response","47","1223395","0.0-4.0-0.5","233","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","15474","survey-likert","48","1238901","0.0-4.0-1.5","233","","","{""Q0"":4,""Q1"":5,""Q2"":5,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","49","1270248","0.0-4.0-0.6","233","sound/onMusic_Lyrics_01.mp3","null",""
"","17552","survey-likert","50","1287802","0.0-4.0-1.6","233","","","{""Q0"":2,""Q1"":5,""Q2"":7,""Q3"":0,""Q4"":3}"
