"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":836},{""page_index"":1,""viewing_time"":10933}]","11772","instructions","0","11795","0.0-0.0","080","","",""
"","5662","audio-button-response","1","17461","0.0-1.0","080","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":19193}]","19193","instructions","2","36657","0.0-2.0","080","","",""
"","null","audio-button-response","3","74051","0.0-3.0-0.0","080","sound/dream_Melody_27.mp3","null",""
"","27229","survey-likert","4","101285","0.0-3.0-1.0","080","","","{""Q0"":3,""Q1"":5,""Q2"":7,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","5","134229","0.0-3.0-0.1","080","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","15614","survey-likert","6","149848","0.0-3.0-1.1","080","","","{""Q0"":7,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","178287","0.0-3.0-0.2","080","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","17476","survey-likert","8","195767","0.0-3.0-1.2","080","","","{""Q0"":5,""Q1"":5,""Q2"":7,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","9","233148","0.0-3.0-0.3","080","sound/takeYouAb_Lyrics_04.mp3","null",""
"","13071","survey-likert","10","246222","0.0-3.0-1.3","080","","","{""Q0"":8,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","285069","0.0-3.0-0.4","080","sound/thatsAll_Lyrics_15.mp3","null",""
"","28214","survey-likert","12","313330","0.0-3.0-1.4","080","","","{""Q0"":6,""Q1"":3,""Q2"":0,""Q3"":5,""Q4"":2}"
"","null","audio-button-response","13","344721","0.0-3.0-0.5","080","sound/theCrucifixion_Melody_21.mp3","null",""
"","13653","survey-likert","14","358378","0.0-3.0-1.5","080","","","{""Q0"":0,""Q1"":4,""Q2"":8,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","15","395770","0.0-3.0-0.6","080","sound/bambi_Lyrics_08.mp3","null",""
"","13066","survey-likert","16","408839","0.0-3.0-1.6","080","","","{""Q0"":2,""Q1"":1,""Q2"":6,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","17","443214","0.0-3.0-0.7","080","sound/willowSong_Lyrics_06.mp3","null",""
"","16102","survey-likert","18","459318","0.0-3.0-1.7","080","","","{""Q0"":0,""Q1"":0,""Q2"":7,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","19","498193","0.0-3.0-0.8","080","sound/thatsAll_Melody_31.mp3","null",""
"","22403","survey-likert","20","520599","0.0-3.0-1.8","080","","","{""Q0"":7,""Q1"":3,""Q2"":2,""Q3"":3,""Q4"":1}"
"","null","audio-button-response","21","557954","0.0-3.0-0.9","080","sound/silentMoon_Lyrics_10.mp3","null",""
"","16163","survey-likert","22","574123","0.0-3.0-1.9","080","","","{""Q0"":2,""Q1"":5,""Q2"":7,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","23","610025","0.0-3.0-0.10","080","sound/toThisWeveCome_Melody_29.mp3","null",""
"","13609","survey-likert","24","623639","0.0-3.0-1.10","080","","","{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","25","658216","0.0-3.0-0.11","080","sound/theCage_Lyrics_14.mp3","null",""
"","15924","survey-likert","26","674178","0.0-3.0-1.11","080","","","{""Q0"":0,""Q1"":0,""Q2"":7,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","27","708500","0.0-3.0-0.12","080","sound/goognightMoon_Melody_25.mp3","null",""
"","16856","survey-likert","28","725360","0.0-3.0-1.12","080","","","{""Q0"":2,""Q1"":4,""Q2"":6,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","29","761249","0.0-3.0-0.13","080","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","27400","survey-likert","30","788651","0.0-3.0-1.13","080","","","{""Q0"":5,""Q1"":6,""Q2"":3,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","31","823068","0.0-3.0-0.14","080","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","11905","survey-likert","32","834975","0.0-3.0-1.14","080","","","{""Q0"":1,""Q1"":4,""Q2"":6,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","33","866416","0.0-3.0-0.15","080","sound/onMusic_Melody_17.mp3","null",""
"","9924","survey-likert","34","876344","0.0-3.0-1.15","080","","","{""Q0"":2,""Q1"":2,""Q2"":5,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","35","907967","0.0-3.0-0.16","080","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","12021","survey-likert","36","919990","0.0-3.0-1.16","080","","","{""Q0"":5,""Q1"":3,""Q2"":2,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","37","951660","0.0-4.0-0.0","080","sound/noMoreMissNice_Melody_32.mp3","null",""
"","12142","survey-likert","38","963806","0.0-4.0-1.0","080","","","{""Q0"":4,""Q1"":2,""Q2"":4,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","39","999671","0.0-4.0-0.1","080","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","8778","survey-likert","40","1008454","0.0-4.0-1.1","080","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","41","1045842","0.0-4.0-0.2","080","sound/dream_Lyrics_11.mp3","null",""
"","12707","survey-likert","42","1058592","0.0-4.0-1.2","080","","","{""Q0"":5,""Q1"":2,""Q2"":8,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","43","1093199","0.0-4.0-0.3","080","sound/willowSong_Melody_22.mp3","null",""
"","16751","survey-likert","44","1109953","0.0-4.0-1.3","080","","","{""Q0"":2,""Q1"":4,""Q2"":5,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","45","1138400","0.0-4.0-0.4","080","sound/iWishYouLove_Melody_28.mp3","null",""
"","18464","survey-likert","46","1156866","0.0-4.0-1.4","080","","","{""Q0"":3,""Q1"":3,""Q2"":6,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","47","1189780","0.0-4.0-0.5","080","sound/owlAPussyCat_Melody_18.mp3","null",""
"","21134","survey-likert","48","1210918","0.0-4.0-1.5","080","","","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":5,""Q4"":0}"
