"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":9818},{""page_index"":1,""viewing_time"":1527}]","11347","instructions","0","11357","0.0-0.0","214","","",""
"","15690","audio-button-response","1","27051","0.0-1.0","214","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":1396}]","1396","instructions","2","28451","0.0-2.0","214","","",""
"","4338","audio-button-response","3","65750","0.0-3.0-0.0","214","sound/silentMoon_Lyrics_10.mp3","0",""
"","35943","survey-likert","4","101701","0.0-3.0-1.0","214","","","{""Q0"":4,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","5","137518","0.0-3.0-0.1","214","sound/toThisWeveCome_Melody_29.mp3","null",""
"","14455","survey-likert","6","151979","0.0-3.0-1.1","214","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","7","183325","0.0-3.0-0.2","214","sound/theCrucifixion_Melody_21.mp3","null",""
"","22246","survey-likert","8","205575","0.0-3.0-1.2","214","","","{""Q0"":2,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","9","241402","0.0-3.0-0.3","214","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","15343","survey-likert","10","256749","0.0-3.0-1.3","214","","","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","11","291251","0.0-3.0-0.4","214","sound/theCage_Lyrics_14.mp3","null",""
"","10916","survey-likert","12","302171","0.0-3.0-1.4","214","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","13","336488","0.0-3.0-0.5","214","sound/willowSong_Lyrics_06.mp3","null",""
"","15372","survey-likert","14","351865","0.0-3.0-1.5","214","","","{""Q0"":2,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","383206","0.0-3.0-0.6","214","sound/onMusic_Melody_17.mp3","null",""
"","11212","survey-likert","16","394423","0.0-3.0-1.6","214","","","{""Q0"":4,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","431734","0.0-3.0-0.7","214","sound/takeYouAb_Lyrics_04.mp3","null",""
"","14217","survey-likert","18","445956","0.0-3.0-1.7","214","","","{""Q0"":8,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","19","478802","0.0-3.0-0.8","214","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","11269","survey-likert","20","490076","0.0-3.0-1.8","214","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","21","521651","0.0-3.0-0.9","214","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","41944","survey-likert","22","563626","0.0-3.0-1.9","214","","","{""Q0"":6,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":4}"
"","16649","audio-button-response","23","600923","0.0-3.0-0.10","214","sound/dream_Melody_27.mp3","0",""
"","11836","survey-likert","24","612764","0.0-3.0-1.10","214","","","{""Q0"":6,""Q1"":7,""Q2"":0,""Q3"":0,""Q4"":6}"
"","2131","audio-button-response","25","651533","0.0-3.0-0.11","214","sound/thatsAll_Melody_31.mp3","0",""
"","19268","survey-likert","26","670805","0.0-3.0-1.11","214","","","{""Q0"":8,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","27","709569","0.0-3.0-0.12","214","sound/thatsAll_Lyrics_15.mp3","null",""
"","10582","survey-likert","28","720155","0.0-3.0-1.12","214","","","{""Q0"":8,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","29","748517","0.0-3.0-0.13","214","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","12720","survey-likert","30","761241","0.0-3.0-1.13","214","","","{""Q0"":4,""Q1"":8,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","31","798555","0.0-3.0-0.14","214","sound/bambi_Lyrics_08.mp3","null",""
"","11055","survey-likert","32","809615","0.0-3.0-1.14","214","","","{""Q0"":8,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","33","843884","0.0-3.0-0.15","214","sound/goognightMoon_Melody_25.mp3","null",""
"","12446","survey-likert","34","856334","0.0-3.0-1.15","214","","","{""Q0"":4,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","35","890671","0.0-3.0-0.16","214","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","9856","survey-likert","36","900530","0.0-3.0-1.16","214","","","{""Q0"":4,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","37","934849","0.0-4.0-0.0","214","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","12523","survey-likert","38","947377","0.0-4.0-1.0","214","","","{""Q0"":4,""Q1"":8,""Q2"":2,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","39","983177","0.0-4.0-0.1","214","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","12641","survey-likert","40","995850","0.0-4.0-1.1","214","","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":7,""Q4"":0}"
"","null","audio-button-response","41","1027183","0.0-4.0-0.2","214","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","41963","survey-likert","42","1069151","0.0-4.0-1.2","214","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":4}"
"","null","audio-button-response","43","1097519","0.0-4.0-0.3","214","sound/iWishYouLove_Melody_28.mp3","null",""
"","19481","survey-likert","44","1117005","0.0-4.0-1.3","214","","","{""Q0"":4,""Q1"":7,""Q2"":4,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","45","1148348","0.0-4.0-0.4","214","sound/onMusic_Lyrics_01.mp3","null",""
"","13680","survey-likert","46","1162031","0.0-4.0-1.4","214","","","{""Q0"":4,""Q1"":4,""Q2"":0,""Q3"":4,""Q4"":4}"
"","null","audio-button-response","47","1193606","0.0-4.0-0.5","214","sound/noMoreMissNice_Melody_32.mp3","null",""
"","43345","survey-likert","48","1236954","0.0-4.0-1.5","214","","","{""Q0"":4,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","49","1274252","0.0-4.0-0.6","214","sound/dream_Lyrics_11.mp3","null",""
"","26166","survey-likert","50","1300422","0.0-4.0-1.6","214","","","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":0,""Q4"":5}"
"","null","audio-button-response","51","1334949","0.0-4.0-0.7","214","sound/willowSong_Melody_22.mp3","null",""
"","26041","survey-likert","52","1360994","0.0-4.0-1.7","214","","","{""Q0"":3,""Q1"":6,""Q2"":0,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","53","1398330","0.0-4.0-0.8","214","sound/bambi_Melody_24.mp3","null",""
"","16442","survey-likert","54","1414776","0.0-4.0-1.8","214","","","{""Q0"":7,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","55","1452078","0.0-4.0-0.9","214","sound/silentMoon_Melody_26.mp3","null",""
"","14891","survey-likert","56","1466974","0.0-4.0-1.9","214","","","{""Q0"":4,""Q1"":8,""Q2"":1,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","57","1502787","0.0-4.0-0.10","214","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","14621","survey-likert","58","1517412","0.0-4.0-1.10","214","","","{""Q0"":6,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":7}"
"","null","audio-button-response","59","1551914","0.0-4.0-0.11","214","sound/theCage_Melody_30.mp3","null",""
"","29852","survey-likert","60","1581769","0.0-4.0-1.11","214","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":4}"
"","null","audio-button-response","61","1614602","0.0-4.0-0.12","214","sound/owlAPussyCat_Melody_18.mp3","null",""
"","7074","survey-likert","62","1621680","0.0-4.0-1.12","214","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4,""Q4"":4}"
