"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"7338","32","text","0","7340","0.0-0.0","060",""
"5736","32","text","1","14081","0.0-1.0","060",""
"8124","32","text","2","23208","0.0-2.0","060",""
"56854","","survey-likert","3","81075","0.0-3.0","060","{""Q0"":""6"",""Q1"":""6"",""Q2"":""0"",""Q3"":""6"",""Q4"":""0"",""Q5"":""3"",""Q6"":""6"",""Q7"":""1"",""Q8"":""0"",""Q9"":""1""}"
"54252","","survey-likert","4","136337","0.0-4.0","060","{""Q0"":""2"",""Q1"":""2"",""Q2"":""4"",""Q3"":""5"",""Q4"":""5"",""Q5"":""6"",""Q6"":""2"",""Q7"":""4"",""Q8"":""2"",""Q9"":""5""}"
"52103","","survey-likert","5","189448","0.0-5.0","060","{""Q0"":""2"",""Q1"":""4"",""Q2"":""4"",""Q3"":""2"",""Q4"":""5"",""Q5"":""5"",""Q6"":""5"",""Q7"":""4"",""Q8"":""2"",""Q9"":""4"",""Q10"":""6""}"
"45360","","survey-likert","6","235815","0.0-6.0","060","{""Q0"":""3"",""Q1"":""4"",""Q2"":""3"",""Q3"":""1"",""Q4"":""3"",""Q5"":""2"",""Q6"":""4""}"
"9129","","survey-text","7","245951","0.0-7.0","060","{""Q0"":""voice""}"
"4799","32","text","8","251751","0.0-8.0","060",""
"30641","","survey-likert","9","283402","0.0-9.0","060","{""Q0"":""3"",""Q1"":""3"",""Q2"":""6"",""Q3"":""6"",""Q4"":""3"",""Q5"":""6"",""Q6"":""6"",""Q7"":""3"",""Q8"":""6"",""Q9"":""3"",""Q10"":""6"",""Q11"":""6"",""Q12"":""5"",""Q13"":""6""}"
"16371","","survey-likert","10","300784","0.0-10.0","060","{""Q0"":""8"",""Q1"":""7"",""Q2"":""7""}"
"32935","","survey-likert","11","334727","0.0-11.0","060","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"14772","","survey-text","12","350502","0.0-12.0","060","{""Q0"":""20"",""Q1"":""MALE""}"
"5613","","survey-likert","13","357119","0.0-13.0","060","{""Q0"":""1""}"
"2609","","survey-text","14","360733","0.0-14.0","060","{""Q0"":""""}"
"24815","32","text","15","386550","0.0-15.0","060",""
