"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"3754","32","text","0","3755","0.0-0.0","094",""
"37810","32","text","1","42576","0.0-1.0","094",""
"15548","39","text","2","59136","0.0-2.0","094",""
"71681","","survey-likert","3","131851","0.0-3.0","094","{""Q0"":""5"",""Q1"":""6"",""Q2"":""3"",""Q3"":""1"",""Q4"":""4"",""Q5"":""4"",""Q6"":""5"",""Q7"":""5"",""Q8"":""0"",""Q9"":""4""}"
"87970","","survey-likert","4","220848","0.0-4.0","094","{""Q0"":""3"",""Q1"":""5"",""Q2"":""4"",""Q3"":""1"",""Q4"":""6"",""Q5"":""6"",""Q6"":""2"",""Q7"":""4"",""Q8"":""5"",""Q9"":""6""}"
"77109","","survey-likert","5","298984","0.0-5.0","094","{""Q0"":""2"",""Q1"":""3"",""Q2"":""2"",""Q3"":""4"",""Q4"":""1"",""Q5"":""5"",""Q6"":""2"",""Q7"":""6"",""Q8"":""0"",""Q9"":""0"",""Q10"":""5""}"
"62108","","survey-likert","6","362103","0.0-6.0","094","{""Q0"":""0"",""Q1"":""4"",""Q2"":""0"",""Q3"":""4"",""Q4"":""4"",""Q5"":""2"",""Q6"":""4""}"
"9647","","survey-text","7","372760","0.0-7.0","094","{""Q0"":""Voice""}"
"7222","39","text","8","380990","0.0-8.0","094",""
"46595","","survey-likert","9","428600","0.0-9.0","094","{""Q0"":""3"",""Q1"":""4"",""Q2"":""4"",""Q3"":""3"",""Q4"":""3"",""Q5"":""6"",""Q6"":""5"",""Q7"":""2"",""Q8"":""5"",""Q9"":""4"",""Q10"":""6"",""Q11"":""4"",""Q12"":""3"",""Q13"":""4""}"
"44342","","survey-likert","10","473951","0.0-10.0","094","{""Q0"":""3"",""Q1"":""6"",""Q2"":""1""}"
"31361","","survey-likert","11","506335","0.0-11.0","094","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"12832","","survey-text","12","520182","0.0-12.0","094","{""Q0"":""18"",""Q1"":""MALE""}"
"5434","","survey-likert","13","526622","0.0-13.0","094","{""Q0"":""0""}"
"13317","","survey-text","14","540949","0.0-14.0","094","{""Q0"":""Abilify, Alexipro""}"
"14886","32","text","15","556854","0.0-15.0","094",""
