"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2272","32","text","0","2275","0.0-0.0","090",""
"17215","75","text","1","20513","0.0-1.0","090",""
"13780","73","text","2","35296","0.0-2.0","090",""
"75294","","survey-likert","3","111614","0.0-3.0","090","{""Q0"":""5"",""Q1"":""4"",""Q2"":""1"",""Q3"":""2"",""Q4"":""4"",""Q5"":""5"",""Q6"":""5"",""Q7"":""2"",""Q8"":""1"",""Q9"":""5""}"
"84104","","survey-likert","4","196737","0.0-4.0","090","{""Q0"":""3"",""Q1"":""2"",""Q2"":""2"",""Q3"":""2"",""Q4"":""5"",""Q5"":""6"",""Q6"":""3"",""Q7"":""5"",""Q8"":""4"",""Q9"":""5""}"
"70644","","survey-likert","5","268401","0.0-5.0","090","{""Q0"":""5"",""Q1"":""4"",""Q2"":""1"",""Q3"":""5"",""Q4"":""3"",""Q5"":""5"",""Q6"":""5"",""Q7"":""6"",""Q8"":""5"",""Q9"":""3"",""Q10"":""6""}"
"61278","","survey-likert","6","330688","0.0-6.0","090","{""Q0"":""1"",""Q1"":""1"",""Q2"":""2"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""2""}"
"9714","","survey-text","7","341416","0.0-7.0","090","{""Q0"":""trumpet""}"
"3707","71","text","8","346144","0.0-8.0","090",""
"57413","","survey-likert","9","404579","0.0-9.0","090","{""Q0"":""2"",""Q1"":""1"",""Q2"":""5"",""Q3"":""4"",""Q4"":""1"",""Q5"":""6"",""Q6"":""3"",""Q7"":""2"",""Q8"":""3"",""Q9"":""3"",""Q10"":""4"",""Q11"":""4"",""Q12"":""1"",""Q13"":""3""}"
"41598","","survey-likert","10","447192","0.0-10.0","090","{""Q0"":""8"",""Q1"":""6"",""Q2"":""7""}"
"40357","","survey-likert","11","488560","0.0-11.0","090","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"14567","","survey-text","12","504136","0.0-12.0","090","{""Q0"":""19"",""Q1"":""male""}"
"6867","","survey-likert","13","512015","0.0-13.0","090","{""Q0"":""1""}"
"5946","","survey-text","14","518966","0.0-14.0","090","{""Q0"":""no""}"
"14269","32","text","15","534255","0.0-15.0","090",""
