"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"5053","32","text","0","5053","0.0-0.0","058",""
"12280","73","text","1","18342","0.0-1.0","058",""
"15840","74","text","2","35192","0.0-2.0","058",""
"45989","","survey-likert","3","82203","0.0-3.0","058","{""Q0"":""0"",""Q1"":""3"",""Q2"":""3"",""Q3"":""5"",""Q4"":""6"",""Q5"":""6"",""Q6"":""5"",""Q7"":""3"",""Q8"":""0"",""Q9"":""6""}"
"46822","","survey-likert","4","130056","0.0-4.0","058","{""Q0"":""6"",""Q1"":""6"",""Q2"":""0"",""Q3"":""1"",""Q4"":""4"",""Q5"":""6"",""Q6"":""0"",""Q7"":""6"",""Q8"":""6"",""Q9"":""6""}"
"50599","","survey-likert","5","181681","0.0-5.0","058","{""Q0"":""0"",""Q1"":""6"",""Q2"":""0"",""Q3"":""6"",""Q4"":""0"",""Q5"":""6"",""Q6"":""5"",""Q7"":""5"",""Q8"":""6"",""Q9"":""4"",""Q10"":""6""}"
"28915","","survey-likert","6","211624","0.0-6.0","058","{""Q0"":""5"",""Q1"":""0"",""Q2"":""3"",""Q3"":""4"",""Q4"":""3"",""Q5"":""4"",""Q6"":""4""}"
"19500","","survey-text","7","232135","0.0-7.0","058","{""Q0"":""my voice \n""}"
"2704","32","text","8","235846","0.0-8.0","058",""
"36145","","survey-likert","9","273018","0.0-9.0","058","{""Q0"":""3"",""Q1"":""0"",""Q2"":""1"",""Q3"":""4"",""Q4"":""0"",""Q5"":""6"",""Q6"":""6"",""Q7"":""6"",""Q8"":""3"",""Q9"":""2"",""Q10"":""4"",""Q11"":""6"",""Q12"":""0"",""Q13"":""6""}"
"18324","","survey-likert","10","292352","0.0-10.0","058","{""Q0"":""4"",""Q1"":""6"",""Q2"":""6""}"
"30103","","survey-likert","11","323471","0.0-11.0","058","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"13977","","survey-text","12","338470","0.0-12.0","058","{""Q0"":""21"",""Q1"":""female""}"
"4779","","survey-likert","13","344263","0.0-13.0","058","{""Q0"":""1""}"
"5254","","survey-text","14","350525","0.0-14.0","058","{""Q0"":""no""}"
"4273","32","text","15","355814","0.0-15.0","058",""
