"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"4163","32","text","0","4165","0.0-0.0","051",""
"3956","32","text","1","9137","0.0-1.0","051",""
"7833","32","text","2","17983","0.0-2.0","051",""
"37862","","survey-likert","3","56873","0.0-3.0","051","{""Q0"":""5"",""Q1"":""2"",""Q2"":""1"",""Q3"":""3"",""Q4"":""4"",""Q5"":""5"",""Q6"":""3"",""Q7"":""4"",""Q8"":""3"",""Q9"":""1""}"
"51259","","survey-likert","4","109149","0.0-4.0","051","{""Q0"":""3"",""Q1"":""3"",""Q2"":""3"",""Q3"":""5"",""Q4"":""5"",""Q5"":""6"",""Q6"":""3"",""Q7"":""5"",""Q8"":""4"",""Q9"":""5""}"
"45785","","survey-likert","5","155957","0.0-5.0","051","{""Q0"":""2"",""Q1"":""3"",""Q2"":""5"",""Q3"":""4"",""Q4"":""4"",""Q5"":""4"",""Q6"":""6"",""Q7"":""5"",""Q8"":""5"",""Q9"":""2"",""Q10"":""6""}"
"29168","","survey-likert","6","186135","0.0-6.0","051","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""3""}"
"10310","","survey-text","7","197457","0.0-7.0","051","{""Q0"":""My voice""}"
"4843","32","text","8","203313","0.0-8.0","051",""
"27955","","survey-likert","9","232300","0.0-9.0","051","{""Q0"":""4"",""Q1"":""4"",""Q2"":""3"",""Q3"":""4"",""Q4"":""3"",""Q5"":""6"",""Q6"":""3"",""Q7"":""4"",""Q8"":""3"",""Q9"":""3"",""Q10"":""2"",""Q11"":""3"",""Q12"":""1"",""Q13"":""3""}"
"11788","","survey-likert","10","245103","0.0-10.0","051","{""Q0"":""1"",""Q1"":""0"",""Q2"":""0""}"
"19217","","survey-likert","11","265348","0.0-11.0","051","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"7964","","survey-text","12","274319","0.0-12.0","051","{""Q0"":""18"",""Q1"":""MALE""}"
"2260","","survey-likert","13","277583","0.0-13.0","051","{""Q0"":""1""}"
"4501","","survey-text","14","283094","0.0-14.0","051","{""Q0"":""n/a""}"
"5311","32","text","15","289407","0.0-15.0","051",""
