"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"8664","32","text","0","8666","0.0-0.0","043",""
"3133","32","text","1","12806","0.0-1.0","043",""
"7823","32","text","2","21635","0.0-2.0","043",""
"60045","","survey-likert","3","82707","0.0-3.0","043","{""Q0"":""6"",""Q1"":""6"",""Q2"":""5"",""Q3"":""5"",""Q4"":""5"",""Q5"":""6"",""Q6"":""5"",""Q7"":""6"",""Q8"":""0"",""Q9"":""1""}"
"79388","","survey-likert","4","163118","0.0-4.0","043","{""Q0"":""1"",""Q1"":""5"",""Q2"":""5"",""Q3"":""4"",""Q4"":""6"",""Q5"":""6"",""Q6"":""3"",""Q7"":""5"",""Q8"":""6"",""Q9"":""5""}"
"76317","","survey-likert","5","240498","0.0-5.0","043","{""Q0"":""1"",""Q1"":""5"",""Q2"":""4"",""Q3"":""6"",""Q4"":""4"",""Q5"":""5"",""Q6"":""0"",""Q7"":""6"",""Q8"":""4"",""Q9"":""4"",""Q10"":""6""}"
"54095","","survey-likert","6","295613","0.0-6.0","043","{""Q0"":""4"",""Q1"":""2"",""Q2"":""3"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""4""}"
"12101","","survey-text","7","308732","0.0-7.0","043","{""Q0"":""voice""}"
"4675","32","text","8","314413","0.0-8.0","043",""
"37385","","survey-likert","9","352821","0.0-9.0","043","{""Q0"":""6"",""Q1"":""1"",""Q2"":""6"",""Q3"":""0"",""Q4"":""1"",""Q5"":""6"",""Q6"":""5"",""Q7"":""4"",""Q8"":""0"",""Q9"":""4"",""Q10"":""5"",""Q11"":""6"",""Q12"":""0"",""Q13"":""6""}"
"21223","","survey-likert","10","375109","0.0-10.0","043","{""Q0"":""6"",""Q1"":""3"",""Q2"":""1""}"
"25868","","survey-likert","11","401990","0.0-11.0","043","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"20158","","survey-text","12","423162","0.0-12.0","043","{""Q0"":""18"",""Q1"":""MALE""}"
"4391","","survey-likert","13","428560","0.0-13.0","043","{""Q0"":""1""}"
"5825","","survey-text","14","435396","0.0-14.0","043","{""Q0"":""""}"
"2952","32","text","15","439354","0.0-15.0","043",""
