"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2114","32","text","0","2114","0.0-0.0","092",""
"12502","72","text","1","15632","0.0-1.0","092",""
"6807","32","text","2","23452","0.0-2.0","092",""
"56375","","survey-likert","3","80851","0.0-3.0","092","{""Q0"":""2"",""Q1"":""4"",""Q2"":""4"",""Q3"":""6"",""Q4"":""6"",""Q5"":""5"",""Q6"":""6"",""Q7"":""6"",""Q8"":""0"",""Q9"":""5""}"
"50200","","survey-likert","4","132073","0.0-4.0","092","{""Q0"":""0"",""Q1"":""6"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""6"",""Q6"":""0"",""Q7"":""5"",""Q8"":""0"",""Q9"":""4""}"
"67039","","survey-likert","5","200136","0.0-5.0","092","{""Q0"":""1"",""Q1"":""5"",""Q2"":""4"",""Q3"":""2"",""Q4"":""0"",""Q5"":""6"",""Q6"":""0"",""Q7"":""2"",""Q8"":""6"",""Q9"":""0"",""Q10"":""6""}"
"41356","","survey-likert","6","242502","0.0-6.0","092","{""Q0"":""3"",""Q1"":""4"",""Q2"":""1"",""Q3"":""3"",""Q4"":""3"",""Q5"":""0"",""Q6"":""3""}"
"7268","","survey-text","7","250791","0.0-7.0","092","{""Q0"":""voice""}"
"5785","74","text","8","257590","0.0-8.0","092",""
"33872","","survey-likert","9","292489","0.0-9.0","092","{""Q0"":""4"",""Q1"":""3"",""Q2"":""4"",""Q3"":""5"",""Q4"":""1"",""Q5"":""6"",""Q6"":""6"",""Q7"":""5"",""Q8"":""5"",""Q9"":""3"",""Q10"":""2"",""Q11"":""6"",""Q12"":""0"",""Q13"":""4""}"
"17788","","survey-likert","10","311303","0.0-10.0","092","{""Q0"":""3"",""Q1"":""5"",""Q2"":""4""}"
"29436","","survey-likert","11","341751","0.0-11.0","092","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"8965","","survey-text","12","351726","0.0-12.0","092","{""Q0"":""19"",""Q1"":""male""}"
"3849","","survey-likert","13","356591","0.0-13.0","092","{""Q0"":""1""}"
"2552","","survey-text","14","360148","0.0-14.0","092","{""Q0"":""""}"
"6440","32","text","15","367597","0.0-15.0","092",""
