"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"2082","32","text","0","2082","0.0-0.0","078",""
"22500","78","text","1","25600","0.0-1.0","078",""
"7365","32","text","2","33983","0.0-2.0","078",""
"76369","","survey-likert","3","111381","0.0-3.0","078","{""Q0"":""3"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""4"",""Q5"":""5"",""Q6"":""4"",""Q7"":""3"",""Q8"":""1"",""Q9"":""2""}"
"83516","","survey-likert","4","195912","0.0-4.0","078","{""Q0"":""2"",""Q1"":""0"",""Q2"":""3"",""Q3"":""3"",""Q4"":""4"",""Q5"":""4"",""Q6"":""4"",""Q7"":""4"",""Q8"":""0"",""Q9"":""0""}"
"72993","","survey-likert","5","269920","0.0-5.0","078","{""Q0"":""3"",""Q1"":""3"",""Q2"":""5"",""Q3"":""0"",""Q4"":""6"",""Q5"":""3"",""Q6"":""6"",""Q7"":""3"",""Q8"":""4"",""Q9"":""3"",""Q10"":""3""}"
"43770","","survey-likert","6","314703","0.0-6.0","078","{""Q0"":""6"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""3""}"
"12307","","survey-text","7","328022","0.0-7.0","078","{""Q0"":""voice\n""}"
"5547","13","text","8","334572","0.0-8.0","078",""
"35673","","survey-likert","9","371266","0.0-9.0","078","{""Q0"":""5"",""Q1"":""0"",""Q2"":""3"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""6"",""Q8"":""0"",""Q9"":""0"",""Q10"":""0"",""Q11"":""4"",""Q12"":""0"",""Q13"":""5""}"
"26158","","survey-likert","10","398447","0.0-10.0","078","{""Q0"":""1"",""Q1"":""0"",""Q2"":""8""}"
"38365","","survey-likert","11","437831","0.0-11.0","078","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"12735","","survey-text","12","451575","0.0-12.0","078","{""Q0"":""18"",""Q1"":""FEMALE""}"
"3841","","survey-likert","13","456421","0.0-13.0","078","{""Q0"":""0""}"
"9786","","survey-text","14","467228","0.0-14.0","078","{""Q0"":""ZOLOF""}"
"20080","32","text","15","488318","0.0-15.0","078",""
