"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"5276","66","text","0","5281","0.0-0.0","212",""
"15811","78","text","1","22104","0.0-1.0","212",""
"11735","78","text","2","34844","0.0-2.0","212",""
"63071","","survey-likert","3","98955","0.0-3.0","212","{""Q0"":""5"",""Q1"":""6"",""Q2"":""5"",""Q3"":""5"",""Q4"":""5"",""Q5"":""6"",""Q6"":""6"",""Q7"":""5"",""Q8"":""0"",""Q9"":""5""}"
"66308","","survey-likert","4","166307","0.0-4.0","212","{""Q0"":""1"",""Q1"":""6"",""Q2"":""0"",""Q3"":""1"",""Q4"":""5"",""Q5"":""6"",""Q6"":""0"",""Q7"":""6"",""Q8"":""5"",""Q9"":""6""}"
"60815","","survey-likert","5","228166","0.0-5.0","212","{""Q0"":""2"",""Q1"":""6"",""Q2"":""0"",""Q3"":""6"",""Q4"":""1"",""Q5"":""4"",""Q6"":""0"",""Q7"":""4"",""Q8"":""6"",""Q9"":""5"",""Q10"":""6""}"
"69171","","survey-likert","6","298376","0.0-6.0","212","{""Q0"":""6"",""Q1"":""4"",""Q2"":""2"",""Q3"":""5"",""Q4"":""5"",""Q5"":""3"",""Q6"":""4""}"
"7300","","survey-text","7","306702","0.0-7.0","212","{""Q0"":""voice""}"
"16491","86","text","8","324202","0.0-8.0","212",""
"49307","","survey-likert","9","374554","0.0-9.0","212","{""Q0"":""6"",""Q1"":""4"",""Q2"":""0"",""Q3"":""4"",""Q4"":""5"",""Q5"":""3"",""Q6"":""4"",""Q7"":""6"",""Q8"":""5"",""Q9"":""4"",""Q10"":""6"",""Q11"":""4"",""Q12"":""0"",""Q13"":""6""}"
"47274","","survey-likert","10","422840","0.0-10.0","212","{""Q0"":""7"",""Q1"":""5"",""Q2"":""5""}"
"46165","","survey-likert","11","470023","0.0-11.0","212","{""Q0"":""1"",""Q1"":""3"",""Q2"":""0"",""Q3"":""1"",""Q4"":""3"",""Q5"":""0"",""Q6"":""1"",""Q7"":""3"",""Q8"":""5""}"
"13059","","survey-text","12","484101","0.0-12.0","212","{""Q0"":""20"",""Q1"":""female""}"
"4865","","survey-likert","13","489971","0.0-13.0","212","{""Q0"":""1""}"
"2655","","survey-text","14","493649","0.0-14.0","212","{""Q0"":""""}"
"32057","32","text","15","526744","0.0-15.0","212",""
